# piRNA Counts Matrix - Teefy et al. - PIWI-piRNA pathway-mediated Transposable Element Repression in Hydra Somatic Stem Cells
#----------------------------------------------------------------------------
# 
# abbreviations: 	ID = Identity of Transcript
#					AS = Antisense-oriented mapping
#					S = Sense-orieented mapping
#					WT = Wild Type i.e. untreated Hydra
#					Colch = Colchicine Treated Hydra Samples
# 
# ID - transcript name, as assigned in Siebert et al., 2019
# WT_Hyli_AS - raw Hyli antisense-mapped piRNA counts from whole, untreated Hydra mapped to the Hydra transcriptome
# WT_Hyli_S - raw Hyli sense-mapped piRNA counts from whole, untreated Hydra mapped to the Hydra transcriptome
# WT_Hywi_AS - raw Hywi antisense-mapped piRNA counts from whole, untreated Hydra mapped to the Hydra transcriptome
# WT_Hywi_S - raw Hywi sense-mapped piRNA counts from whole, untreated Hydra mapped to the Hydra transcriptome
# Colch_Hyli_AS - raw Hyli antisense-mapped piRNA counts from epithelial, colchicine-treated Hydra mapped to the Hydra transcriptome
# Colch_Hyli_S - raw Hyli sense-mapped piRNA counts from epithelial, colchicine-treated Hydra mapped to the Hydra transcriptome
# Colch_Hywi_AS - raw Hywi antisense-mapped piRNA counts from epithelial, colchicine-treated Hydra mapped to the Hydra transcriptome
# Colch_Hywi_S - raw Hywi sense-mapped piRNA counts from epithelial, colchicine-treated Hydra mapped to the Hydra transcriptome
#
#----------------------------------------------------------------------------
#
ID	WT_Hyli_AS	WT_Hyli_S	WT_Hywi_AS	WT_Hywi_S	Colch_Hyli_AS	Colch_Hyli_S	Colch_Hywi_AS	Colch_Hywi_S
t17260aep	252.35	18	10.56	495	68.8	8	2.81	34
t13664aep	0	0	0	0	0	0	0	0
t29080aep	177.21	19.15	1139.2	4.89	90.5	61.55	1573.54	1.03
t17278aep	0	19	0	39	0	20	1	23
t17293aep	0	0	0	1	0	0	0	0
t17303aep	0	8	0	8	0	12	0	10
t17272aep	97.09	162	3871.74	1	0	5	529.82	0
t17263aep	1.95	0	0	2	4.95	0	0	0
t13666aep	0	0	0	0	0	0	0	0
t17275aep	0	0	0	14	0	0	0	0
t29075aep	0	0	0	0	0	0	0	0
t29079aep	0.95	0	3.95	0	12.6	0	5.96	1
t17268aep	0	0	0	0	0	0	0	0
t17273aep	61.69	2781.55	1713.97	7	2.95	66	162.24	3
t17289aep	0	11	0	10	0	6	0	14.06
t10389aep	0	0	0	0	0	0	0	0
t15417aep	17.95	6.72	2.03	50.02	7.74	59.91	0	679.99
t15449aep	0	0	0	0	0	0	0	0
t15437aep	0	0	2	0	0	0	0	0
t15438aep	0	2	0	0	0	0	0	0
t28660aep	0	0	0	0	0	0	0	0
t15432aep	0	0	0	0	0	0	0	0
t28018aep	0	20	0	63.9	0	52	0	58
t15420aep	0	0	0	0	0	0	0	0
t28659aep	4.29	1	0	0	0	0	0	0
t15450aep	45.31	187.36	685.92	11	198	108.09	4051.16	3
t15434aep	0	0	0	0	0	0	0	0
t15441aep	0	0	0	0	0	0	0	0
t13673aep	0	7	0	35.01	0	9	0	79
t15416aep	269.72	0	5.97	3	208.08	8	4	310.9
t28667aep	7.16	393	360.66	8	0	0	3	0
t13687aep	0	20	0	24	0	60	0	43
t28664aep	0.99	0	0	0.6	603.35	0	23.05	0
t15422aep	0	2	0	1	0	0	0	1
t15445aep	0	65	0	156	0	48	0	147.17
t13677aep	0	26	119.83	0	66.78	0	1097.16	3
t15433aep	0	0	0.18	0	0	0	4.7	0
t28666aep	1	6	6.45	0	0	3	26.69	0
t15443aep	0	0	0	0	0	0	0	0
t15444aep	0	0	0	0	0	0	0	0
t15419aep	0	6	0	27	0	6	0	19
t15414aep	0	0	0	0	0	0	0	0
t15446aep	0	0	0	5	0	0	0	4.04
t15447aep	0	0	0	5	0	0	0	11.96
t15448aep	0	2	0	1	0	0	0	2
t15418aep	0	317.97	0	24	0	96	0	83
t15431aep	0	4	1	0	0	0	0.98	0
t15430aep	0	1	0	0	0	32.99	0	5.98
t15435aep	77.52	1	58.2	0	308.44	5.99	1295.53	0
t15436aep	0	0	0	0	0	0	0	0
t28012aep	0	0	0	0	0	0	0	0
t28665aep	0	0	0	1	0	0	3.72	0
t15442aep	2	0	5	0	0	0	0	0
t28662aep	0	0	0	0	0	0	0	0
t15421aep	0	12	0	32	0	14	0	166
t15440aep	0	41	0	112	0	60	0	312.97
t15429aep	0	49	0	25	0	39	0	3
t15428aep	0	0	0	2	0	6	0	12
t15424aep	84.31	9016.48	1278.26	20.87	36.91	721.26	1336.48	0
t15425aep	8.66	0	364.95	0	169.27	0	3726.9	0
t15426aep	9.42	5867.25	278.51	11	0	189	115.79	0
t15439aep	0	0	0	0	0	0	0	0
t13667aep	0	0	0	0	0	0	0	0
t28661aep	0	0	0	0	0	0	0	0
t15423aep	0	0	0	0	0	0	0	0
t15427aep	0	0	0	7	0	0	0	24
t28663aep	0	0	0	0	0	0	0	0
t15415aep	0	0	0	15	0	0	0	14
t23410aep	0	0	0	1.22	0	3	0	4.87
t23411aep	0	4	0	1.78	0	0	0	7.13
t23417aep	0	0	0	0	0	0	0	0
t23404aep	0	0	0	0	0	0	0	0
t23407aep	237.13	219560.06	7935	666.67	102.53	18932.98	2116.13	21
t23408aep	3363.11	114225.8	4987.56	755.54	102.48	16772	429.14	39.45
t23378aep	0	1	0	0	0	0	0	2
t13660aep	0	317	0	334.9	0	626	0	321.78
t23414aep	0	2.45	0	0	0	3	0	2
t23415aep	0	2.55	0	0	0	0	0	0
t23412aep	0	35	0	13	0	12	0	53
t31024aep	0	0	0	0	0	0	0	0
t23398aep	0	0	0	0	0	0	0	0
t28007aep	0	0	0	0	0	0	0	0
t23381aep	0	0	0	0	0	0	0	0
t23423aep	0	0	0	0	0	0	0	0
t23384aep	0	3.48	0	3.98	0	212.81	0	10.07
t23406aep	0	0	0	16	0	28	0	12
t23395aep	3340.58	21	24.96	182.86	285.56	0	0	2.99
t13650aep	0	17	0	4	0	2	0	12
t23419aep	0	1	0	13.96	0	0	0	12
t23416aep	0	0	0	0	0	0	0	0
t23401aep	0	0	0	0	0	0	0	0
t23390aep	0	15	0	8	0	0	0	0
t31023aep	0	0	0	0	0	0	0	0
t23391aep	0	0	0	0	0	0	0	0
t31020aep	0	0	0	0	0	0	0	0
t23385aep	0	1	0	20	0	0	0	19
t23393aep	0	14	0	7	0	47	0	23
t23380aep	0	0	0	7	0	0	0	24
t23377aep	0	17	0	40	0	9	0	22
t23396aep	0	0	0	0	0	0	0	0
t23387aep	0	0	0	14.75	0	0	0	1
t23405aep	0	0	0	0	0	0	0	0
t31027aep	0	0	0	0	5	0	41.49	0
t23379aep	0	34	0	4	0	9	0	1
t23382aep	0	0	0	0	0	0	0	0
t13674aep	0	79	0	196	0	42	0	283.45
t23402aep	0	0	0	0	0	0	0	0
t23403aep	0	0	0	0	0	0	0	0
t23383aep	2.58	0	2	2	0	0	2.96	0
t23389aep	1	26	0	18	0	0	0	18.99
t31030aep	0	0	0	0	0	0	2.02	0
t23422aep	4670.49	113.12	992.97	84.93	13827.4	278.12	16420.86	254.33
t23413aep	0	0	0	0	0	0	0	0
t23386aep	0	0	0	0	0	0	0	0
t23409aep	0	0	0	0	0	0	0	0
t23394aep	0	0	0	0	0	0	0	0
t31026aep	36.04	9	726.93	0	95.07	4	385.56	2.84
t23399aep	0	0	0	0	0	0	0	0
t23400aep	0	2	0	0	9.69	0	80.17	0
t23421aep	76.22	155.97	2849.19	7.98	97.77	26	4040.31	0
t31031aep	0	0	1	1	0	0	0	0
t23397aep	0	0	0	0	0	0	0	0
t31025aep	0	0	0	0	0	0	0	0
t31028aep	0	0	0	0	0	0	0	0
t31021aep	0	0	0	3	0	0	0	0
t23388aep	0	0	0	0	0	0	0	0
t31029aep	0	0	0	0	0	0	0	0
t23418aep	0	4	0	0	0	7	0	5
t23420aep	0	0	0	0	0	0	0	0
t23392aep	0	0	0	0	0	0	0	0
t31022aep	0	0	0	0	0	0	0	0
t10402aep	0	0	0	0	0	0	0	0
t6943aep	0	11	0	21	0	11	0	40
t6954aep	0	0	0	0	0	0	0	0
t6918aep	4.19	5	0	25	0	0	0	4.67
t6936aep	0	0	0	0	0	0	0	1
t6930aep	0	0	0	0	0	0	0	0
t6923aep	0	68	0	26	0	114	0	25
t6949aep	0	3	0	3	0	0	0	0
t6932aep	2	2	3.29	0	5	0	3.59	0
t6940aep	0	6	0	26	0	0	0	14
t6934aep	0	0	0	0	0	0	0	0
t6945aep	0	0	0	0	0	0	0	0
t26175aep	0	0	0	0	0	0	0	0
t6919aep	2.93	4	66.97	0	5.59	13	623.4	0
t26174aep	0	0	0	0	0	0	0	0
t26337aep	0	5	0	0	0	0	0	0
t7378aep	0	44	0	31	0	100	0	43
t6922aep	0	0	0	0	0	0	0	0
t26183aep	8.97	0	4.19	0	0	0	0	0
t6948aep	0	25	0	1	0	0	0	0
t6928aep	0	1	0	4	0	18	1.98	6
t6941aep	0	12	11.96	2	0	0	72.16	0
t6921aep	0	1	2.69	0	0	0	0	0
t6953aep	0	0.12	0	0.53	0	0	0	0
t6947aep	0	0	0	0	0	0	0	0
t6939aep	0	0	0	0	0	0	0	0
t26179aep	0	0	0	0	0	0	0	0
t6927aep	0	47	0	2	0	50	0	16
t7390aep	0	0	0	0	0	0	0	0
t26181aep	5	0	3	0	131	0	0	0
t6935aep	0	0	0	0	0	0	0	0
t6926aep	0	40	0	11	0	19	85.99	4
t6950aep	0	0	1	0	0	0	0	0
t6951aep	0	242	2.49	0	0	9	267.62	0
t6952aep	0	0	2.21	0	0	0	0	0
t6946aep	0	0	0	0	0	3	0	0
t6924aep	0	0	0	0	0	0	0	0
t26173aep	0	0	0	0	0	0	0	0
t26335aep	0	0	0	0	0	0	0	0
t7373aep	0	3	1	3	0	2	0	3
t6942aep	0	0	0	0	0	13	0	0
t6929aep	0	14	0	11	0	28.99	0.72	1
t6933aep	0	40	0	30	0	45	0	30
t6931aep	0	1	0	0	0	0	0	0
t6925aep	171.55	105.65	7143.05	1	87.91	6.84	2130.76	0.2
t7374aep	0	13	0	46	0	72.92	0	141
t26182aep	24.23	5	770.5	0	0	0	69.41	0
t6937aep	15.16	124	212.91	40	0	1	7.92	7
t6917aep	12.59	3	0	3	0	0	5.93	0
t26180aep	0	0	0	0	12.94	0	0	0
t26177aep	0	0	0	0	26.3	0	0.25	0
t26176aep	0	0	0	1.1	0	0	0	0
t6920aep	6.7	1	1	15	0	0	3.92	1.24
t6938aep	0	70	0	40	0	200	0	13
t26184aep	0	0	0	0	0	0	0	0
t6955aep	0	0	0	0	0	0	0	0
t6944aep	0	5	0	11	0	22	0	22
t26178aep	0	0	0	0	0	0	0	0
t11875aep	0	0	0	0	0	0	0	0
t7376aep	0	0	0	0	0	0	0	0
t11874aep	4.08	1550.02	4.92	463.98	0	57.25	0	713.76
t11899aep	0	0	0	5	0	0	0	3
t11876aep	0	1	0	3	0	0	0	3
t11860aep	0	94	1.01	30	0	143.95	0	87
t11879aep	0	0	0	1	0	0	0	0
t11894aep	2	0	0	0	0	0	0	0
t11885aep	0	21	0	15	0	50	0	18
t11859aep	0	16	0	3	11.59	5	0	0
t11862aep	0	257	0	3	0	38	0	2
t11882aep	0	0	0	1	0	0	0.99	0
t11889aep	0	10	1.27	16	0	5	1	20
t7389aep	2	17	0	38	0	26	0	66
t11870aep	0	0	0	3	171	38	7003.69	0
t27565aep	0	0	0	0	0	0	0	0
t11883aep	750.6	31060.54	9555.8	377.48	11	4752.99	511.19	7
t11866aep	0	0	0	0	0	0	0	0
t11867aep	0	2	2.19	0	0	0	0	0
t11887aep	0	0	0	0	0	0	0	0
t11858aep	0	0	0	10.37	0	0	0	0
t27561aep	0	0	0	0	0	0	0	0
t11856aep	0	75	0	38	0	128	0	209
t11881aep	0	4	0	30	0	0	0	5
t26343aep	0	0	0	0	0	0	0	0
t11880aep	0	29	0	41	0	4	0	52
t11861aep	10.36	14.54	9.12	0	0.59	0	12.06	0
t11897aep	0	10.33	0	1.07	0	11.38	0	0
t11888aep	0	80	0	18	0	9	0	75
t11863aep	0	2	0	0	0	4	0	6
t11898aep	0	0	0	0	0	0	0	0
t7371aep	0	92	0	2	0	17	1.01	0
t27566aep	0	1.4	0	0.95	0	0	0	7.64
t11895aep	6157.66	31808.38	377.32	35992.48	4478.06	1008.98	415.68	5215.76
t11896aep	0	0	0	0	0	0	0	0
t11901aep	21.09	3.15	119.86	1	0	0	10.82	0
t11893aep	0	0	7.17	2.06	0	0	5.36	0
t27563aep	0	0	0	0	0	0	0	0
t11864aep	201.88	486.97	3927.69	9	64.91	2	577.33	0
t7383aep	0	59	0	6	0	48	0	16
t11877aep	0	3	0	1	0	0	0	1
t26334aep	0	0	0	0	9.88	0	1.23	0
t7372aep	0	0	0	0	0	0	0	0
t11878aep	0	15	0	5	8.54	2	0	13
t11890aep	0	0	0	0	0	0	0	0
t11891aep	0	0	0	0	0	0	0	0
t11886aep	2036.33	0	7	2	242.99	0	6.08	0
t11884aep	0	5	0	0	0	5	0	5
t27562aep	0	0	0	0	0	0	0	0
t11873aep	0	4	0	12	0	0	0	1
t11900aep	0	1	0	41	0	0	0	0
t27564aep	0	0	0	0	0	0	0	0
t7385aep	0	0	5.02	0	52.34	133.51	456.38	0
t11871aep	0	37	0	66	0.88	27	0	98
t11872aep	0	0	0	0	0	0	0	0
t11868aep	0	0	1	0	0	0	11.05	1
t11869aep	0	0	0	0	0	0	0	0
t11857aep	0	102	0	7	0	56	0	33
t11865aep	0	4	0	1	0	638	0	6
t11892aep	0	0	0	0	0	0	0	0
t26341aep	0	0	0	1	0	0	0	0
t13283aep	0	0	0	0	0	0	0	0
t13272aep	0	70	0	25.84	0	0	0	6.76
t13273aep	0	5	3.08	6	0	24	2.99	0
t13286aep	0	12	0	26	0	2	0	124
t13301aep	0	28	0	2	0	42	0.99	7.98
t13285aep	566.82	1739.48	10350.58	29.25	29.41	16.99	657.68	0
t26346aep	0	0	0	0	0	0	0	0
t13281aep	0	7	0	196	0	88.89	0	162.93
t27896aep	0	0	0.44	6	0	0	0	0
t13275aep	0	9	0	16	0	9	0	71.02
t13264aep	0	0	0	0	0	0	0	0
t7382aep	0	43	0	108	0	19	0	132.31
t13287aep	14.12	8	27.84	0	205.44	1	3222.08	0
t13288aep	0.99	0	2.62	0	0	0	4	0
t13284aep	0	3	0	5	0	0	0	1
t13299aep	0	0	0	0	0	0	0	0
t13276aep	0	3	0	23	12	20	0	61
t7391aep	0	0	0	0	0	0	0	0
t13294aep	0	0	0	0	0	0	0	0
t13282aep	0	1	0	0	0	0	0	1
t13271aep	0	3	0	4	0	0	0	0
t7366aep	0	0	0	0	0	0	0	0
t13280aep	0	145	0	50.05	0	61	0	146
t13274aep	0	2	0	3	0	2	0	2
t26345aep	0	7	0	7	0	0	0	1
t27897aep	0	0	0	0	0	0	13.19	0
t27893aep	0	0	0	0	0	0	0	0
t13265aep	0	232.84	0	56	0	56	3	116
t27892aep	0	0	0	0	0	0	0	0
t13261aep	0	2	0	1	0	0	0	0
t13267aep	0	0	0	0	0	0	0	0
t13293aep	0	0	0	0	0	7	0	0
t13295aep	0	0	1	0	11.63	0	0	0
t13296aep	0	0	0	2	19.63	0	136.37	0
t27895aep	0	0	0	0	0	0	0	0
t13270aep	0	0	0	0	0	0	0	0
t13297aep	0	0	0	0	0	0	1.21	0
t7380aep	0	95	0	89	0	162	0	145.86
t13268aep	0	88	0	117	0	29	0	37.97
t13289aep	9.63	372.98	1210.87	0	0	0	110.54	0
t13290aep	3.1	0	0	0	0	76	0	0
t13302aep	13.37	0	13.72	4.04	0	0	16.03	1
t13292aep	0	11	0	17	0	0	0	1
t13305aep	0	0	0	0	0	0	0	0
t13304aep	0	10	0	8.02	0	26	0	29
t13279aep	1	3	28.66	0	0	0	1	0
t7377aep	0	0	0	0	0	0	0	0
t13291aep	0	0	0	0	0	0	0	0
t27894aep	0	0	1.05	0	62.22	0	607.65	0
t13262aep	0	0	0	0	0	0	0	0
t13263aep	0	0	0	0	0	0	0	0
t13269aep	0	2	0	2	0	0	3.52	0
t13303aep	0	2	0	8	0	0	0	16
t13277aep	0	68	0	20	0	43	0	22
t27898aep	0	0	0	0	0	0	0	0
t13266aep	0	0	0	2	0	6	0	1.96
t13298aep	0	69.84	6.26	16.36	0	51.88	0	612.42
t13300aep	0	0	0.98	0	0	0	0	0
t13278aep	0	0	0	0	0	0	0	0
t22695aep	0	0	0	0	0	0	0	2
t22679aep	0	0	0	0	0	0	0	0
t22680aep	0	0	0	0	0	0	0	0
t26331aep	0	50	0	45.99	0	19	0	53.99
t30791aep	0	0	0	0	0	0	0	0
t30792aep	0	0	0	2	0	0	0	1
t30794aep	0	0	0	0	8	0	0	0
t22698aep	46.98	49	304.05	5	14.06	0	9.99	0
t22676aep	0	0	0	0	0	0	0	0
t22697aep	0	0	0	0	0	0	0	0
t22677aep	0	0	0	0	0	0	0	0
t22678aep	0	0	0	0	0	0	0	0
t22671aep	0	0	0	0	0	0	0	0
t22669aep	0	0	0	0	0	0	0	0
t30788aep	0	0	1	13	0	0	0	1
t22684aep	0	8	0	3	0	0	0	1
t22670aep	0	12	0	3	0	0	0	1
t22685aep	0	50	0	1	0	33	0	0
t22673aep	0	0	0	0	0	0	1.52	0
t22686aep	28.11	55.66	299.7	0	7	0	9.65	0
t22668aep	0	0	0	0	0	0	0	0
t22675aep	0	5.19	0	0	0	0	0	12
t22667aep	134239.98	939.97	1235.65	281.45	61404.16	260.45	6551.33	1838.87
t30784aep	70.37	0	8.96	0	24.55	0	2.95	0
t22681aep	0	2	0	2	0	0	0	0
t22665aep	0	24	0	19	0	10	0	94
t22688aep	67.4	986.48	1868.11	11	108.94	319	1484.28	32
t30789aep	0	0	0	0	0	0	0	0
t22687aep	0	0	0	0	0	0	0	0
t22674aep	43.43	3.99	4.77	17	165.17	0	51.63	48.98
t22664aep	19.22	29	1	2339	5	0	0	1
t22672aep	0	0	51.95	0	0.12	0	4.81	0
t30790aep	0	2	0	0	0	0	0	0
t30786aep	0	0	0	0	0	0	0	0
t22682aep	0	53	45.57	0	0	0	15.77	0
t22694aep	0	5	0	26	0	7	0	1
t22662aep	0	14	0	23	0	20	0	164.8
t7365aep	0	0	0	0	0	0	0	0
t26329aep	0	0	0	1	0	0	0	0
t30785aep	0	0	1.98	0	8.86	0	0.97	0
t22683aep	0	13	0	2	0	29	0	10
t30793aep	0	0	10.42	0	0	0	9.28	0
t22693aep	0	36	0	221	0	24	0	58.89
t22666aep	0	19	0	4	0	71	0	0
t22689aep	0	0	0	2	0	0	0	5
t30787aep	0	52	39.2	0	8.41	0	58.95	0
t22663aep	0	17.99	0	336	0	4	0	64
t22691aep	112.89	2732.51	1903.96	5.66	5.74	31.93	73.81	0
t22692aep	134.89	87.48	2601.2	2.34	5.25	1.07	77.16	0
t22696aep	0	0	0	0	0	0	0	0
t22690aep	0	0	0	0	0	0	0	0
t7387aep	0	0	0	0	0	0	0	0
t9672aep	0	0	0	0	0	0	0	0
t9666aep	0	19	0	0	0	1	0	2
t9671aep	0	0	0	0	0	0	0	0
t26853aep	0	1	0	0	0	0	0	0
t26847aep	0	0	0	0	55.83	0	0	0
t9659aep	0	37.43	0	240.25	0	32	0	417.19
t9660aep	0	3	0	9	0	0	0	1
t26347aep	0	1	0	40	0	0	0	37.99
t9670aep	0	0	0	5	0	0	0	13.8
t26854aep	9.21	4	36.95	2	0	0	5.54	0
t9662aep	0	0	0	0	0	0	0	0
t9676aep	0	0	0	0	0	0	0	0
t9650aep	0	0	0	0	0	0	0	0
t26849aep	0	0	0	0	0	0	0	0
t26851aep	77.58	0	1.09	0	38.5	0	4.16	0
t9656aep	0	0	0	0	0	0	4.93	0
t9655aep	0	0	0	0	0	0	0	0
t9668aep	38.7	42	185.96	0	80.89	21	276.12	2
t9663aep	0	49	0	57	0	28	0	296
t26848aep	55.82	26	28.35	227	23.71	0	22.82	15
t9658aep	2703.72	28	26.99	359	1451.06	48	17.99	1276
t9653aep	0	25	0	4	0	0	0	4
t9664aep	0	0	0	0	0	0	0	0
t9652aep	0	21	0	5	0	0	0	19
t9657aep	0	2	0	17	0	0	0	6
t9673aep	0	0	0	2.33	0	0	0	0
t9674aep	0	0	0	0	0	0	0	0
t9651aep	0	0	0	0	0	0	0	0
t9669aep	0	0	0	3	0	0	0	2
t26852aep	0	0	0	0	0	0	0	0
t9665aep	0	5	0	7	0	0	0	4
t9654aep	0	0	0	0	0	0	0	0
t9675aep	0	3	0	5	0	0	0	4
t26850aep	0	0	1.75	0	6.62	0	1.62	0
t9667aep	0	0	0	0	0	0	0	0
t9661aep	0	0	0	0	0	0	0	0
t26336aep	5	27	20.33	0	64.98	1307	1289.72	0
t5618aep	0	5	0	30	0	0	0	15
t25907aep	0	0	0	0	0	0	0	0
t5653aep	0	0	0	0	0	0	0	0
t5649aep	0	0	0	2	0	0	0	0
t5650aep	0	5	0	2	0	0	2.18	10.99
t5632aep	0	31	19.81	20	0	0	11.94	12
t5625aep	0	0	0	0	0	0	0	0
t5626aep	0	43.65	0	62	0	239.98	0	98
t5633aep	0	0	0	0	0	0	0	0
t5631aep	0	0	0	0	0	0	0	0
t5617aep	0.99	0	9.69	0	33.96	91	1133.87	1
t5627aep	0	0	2	1	0	0	82.86	0
t5637aep	21.58	3228.8	676.68	11	24.82	231.71	333.91	0
t5623aep	0	0	0	0	0	0	0	0
t5620aep	0	0	0	0	0	0	0	0
t25905aep	0	7	5	0	6.98	0	0	0
t5629aep	6.97	147	97.9	3	11.76	3704.68	45.7	75.18
t5630aep	5.17	17	34.32	0	1.07	127.94	64.41	0
t5658aep	0	0	5.03	0	0	0	0.31	0
t5659aep	0	0	0	0	0	0	0	0
t5660aep	0	8	2	0	0	18	0	2
t25908aep	0	0	1.55	0	0	0	116.12	2
t5656aep	0	6	0	1	0	0	0	11
t5645aep	0	0	0	0	0	0	0	0
t5634aep	0	0	0	0	0	0	0	0
t25910aep	0	0	0	0	0	0	0	0
t26332aep	0	0	0	0	0	0	0	0
t5615aep	0	0	0	0	0	0	0	0
t5621aep	0	0	0	0	0	0	0	0
t25909aep	0	0	0	0	0	0	0	0
t5657aep	0	8	0	6	11.83	10	1.84	6
t5654aep	0	0	0	0	0	0	0	0
t5655aep	7	2	2	0	10	12	2	0
t5640aep	0	17	0	29	0	24	0	41
t25906aep	0	0	0	0	0	0	0	0
t5624aep	38.71	29	355.88	6	77.72	20	680.63	26
t5651aep	0	4	0	47	0	28	0	43
t5638aep	0	6	0	5	0	20	1	0.77
t5639aep	0	0	0	0	0	0	0	3
t5646aep	0	0	0	0	0	0	0	0
t5628aep	68.89	587.13	1724.14	1	7	101	124.98	2
t5641aep	0	9	0	1	0	0	0	0
t5619aep	0	256	0	31	0	183	0	33.99
t5614aep	0	16	0	13	0	0	0	18
t5622aep	0	270	0	422	0	35	0	498.99
t7367aep	0	0	0	0	0	0	0	0
t5616aep	0	0	0	0	0	0	0	0
t5644aep	0	9	0	17	0	27	0	18
t5643aep	0	100	0	29	0	6	0	14
t5652aep	0	0	0	0	0	0	0	0
t5635aep	0	17	0	16	0	41	0	27.93
t5648aep	0	0	0	3	37.86	15	0	19.05
t5647aep	0	6	0	26	0	2	0	39
t5636aep	7	0	9.15	0	235.45	0	16.56	0
t5642aep	0	5	0	1	0	0	2.96	0
t10408aep	0	0	0	0	0	0	0	0
t18928aep	420.54	446.97	7907.94	3	279.32	884	5067	3
t18941aep	0	13	0	25	0	6	0	24
t18942aep	0	7	0	31	0	0	0	25
t26338aep	0	0	0	0	0	0	0	0
t18923aep	0	0	0	0	0	0	0	0
t26339aep	0	0	0	0	0	0	0	32
t18935aep	0	0	0	0	0	0	0	0
t18956aep	0.77	2.2	0	0	0	0	0	0
t18925aep	6.95	106	3.67	4	6.43	287	39.76	0
t18934aep	140	2111	2826.61	16	125.38	314	1853.73	1.99
t18955aep	0	2	0	3	0	0	0	7
t7370aep	0	0	0	0	0	0	0	0
t18958aep	0	14	0	4	0	0	0	2
t18932aep	0	4	0	4	0	0	0	16
t18933aep	1.93	9	0	6	0	10.99	0	16
t18951aep	0	3	0	56	0	0	0	50
t18931aep	0	0	0	0	0	0	0	0
t18949aep	0	5	0	5	0	2	0	10.98
t18950aep	0	0	0	0	0	0	0	3
t18926aep	0	67	0	27	0	9	0	3
t18921aep	0	4	7.02	0	0	0	0	0
t18922aep	0	0	0	0	0	0	0	0
t18937aep	0	6	0	1	0	34	0	4
t18940aep	0	4277	0	41	1.65	859	0	83
t18930aep	0	4	0	2	2	4	0	26
t18952aep	0	0	0	0	0	0	0	0
t18939aep	0	34	0	41	0	34	0	71
t18938aep	0	0	0	0	0	0	0	0
t18924aep	0	0	0	0	0	0	0	0
t18947aep	0	9	0	3	0	0	1	10
t18944aep	0	8	0	0	0	0	0	0
t18936aep	0	0	0	0	0	0	0	0
t18957aep	0	0	0	0	0	0	0	0
t18943aep	8807.44	121.97	75.68	267.97	605.61	5	2.94	125.86
t18959aep	0	0	0	0	0	0	0	0
t18953aep	0	6	0	8	0	37	0	2
t26340aep	0	5	3	0	0	0	1	0
t18946aep	86.37	4992	1334.22	12	0.99	167	55.9	0
t29517aep	122.01	275.91	3235.96	3.94	13.65	127.68	471.97	0
t18954aep	565	27.78	1076.78	86.77	24.95	0	29.91	5.52
t18945aep	0.84	51	3.36	33	3	0	0	54.86
t18927aep	0	75	45.88	0	379.22	247	9533.63	0
t18960aep	0	18	0	136	0	0	0	119.91
t26342aep	0	130	0	25	0	22	0	6.99
t18920aep	0.2	0	0	0	0	0	0	0
t18919aep	0	166	0	42	0	52	0	18
t18961aep	17.53	1729.89	156.24	11.04	27.36	133.36	316.46	3
t29518aep	0	49	0	27	0	7	0	3
t18929aep	39	74	5	3	14	134	108.21	4
t29516aep	0	0	0	0	0	0	0	0
t29515aep	0	0	0	0	0	0	0	0
t18948aep	0	0	0	0	0	0	0	0
t12780aep	0	34	0	9	0	74.99	0	35
t12781aep	0	0	0	0	0	0	0	0
t12749aep	0	0	0	0	0	0	0	0
t27763aep	0	5	0	0	0	0	8.87	0
t12768aep	0	0	0	0	0	0	0	0
t12778aep	0	0	0	0	0	0	0	0
t12766aep	0	0	0	0	0	0	0	0
t27768aep	0	0	0	0	0	0	0	0
t12759aep	54.99	772	944.09	4	23.83	137	369.75	2.97
t12772aep	0	0	0	0	21	0	37.87	0
t27769aep	0	0	0	0	0	0	0	0
t27770aep	2.28	0	0	0	0	0	0	0
t12782aep	0	0	0	1	0	14	0	0
t12783aep	0	34	0	15	0	23.34	0	20
t12784aep	0	0	0	14	0	0	0	3
t12765aep	0	1	0	1	0	7	0	1
t12776aep	2.78	0	4.45	0	0	0	0	0
t12742aep	60.59	0	0	0	3203.02	7	30.06	203
t12774aep	0	3	0	22	0	0	0	25
t7369aep	0	0	0	0	0	0	0	0
t27767aep	0	0	0	0	0	0	0	0
t12775aep	0	0	0	0	0	0	0	0
t27762aep	0	4	0	10	8.54	23	0	15
t12745aep	0	0	0	0	0	190	0	5.46
t12746aep	0	0	0	0	0	0	0	6.67
t12785aep	0	3	0	10	0	0	0	2
t12786aep	0	0	0	0	0	5	0	10
t27764aep	0	0	0	1	0	0	8.35	0
t12769aep	0	1	0	0	0	0	0	0
t12770aep	0	0	0	7	0	0	0	0
t12754aep	0	0	0	0	0	0	0	0
t27766aep	0	8279.97	0	225.72	0	1271	0	531
t12762aep	27.09	20.98	81	34	19.57	0	216.47	0
t27765aep	0	17	0	9	0	12	0	12
t12760aep	0	0	0	0	0	15	0	0
t12744aep	0	0	0	0	0	0	0	0
t12787aep	0	0	0	0	0	0	0	0
t12779aep	6	0	0	0	0	0	0	0
t12763aep	0	0	0	0	0	0	0	0
t7388aep	0	104	0	2	0	7	0	4
