# piRNA Counts Matrix - Teefy et al. - PIWI-piRNA pathway-mediated Transposable Element Repression in Hydra Somatic Stem Cells
#----------------------------------------------------------------------------
# 
# abbreviations: 	ID = Identity of Transcript
#					AS = Antisense-oriented mapping
#					S = Sense-orieented mapping
#					WT = Wild Type i.e. untreated Hydra
#					Colch = Colchicine Treated Hydra Samples
# 
# ID - transcript name, as assigned in Siebert et al., 2019
# Ecto_Hyli_AS.isoforms.results - Hyli antisense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Ectodermal tissue library and mapped to the Hydra transcriptome
# Ecto_Hyli_S.isoforms.results - Hyli sense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Ectodermal tissue library and mapped to the Hydra transcriptome
# Ecto_Hywi_AS.isoforms.results - Hywi antisense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Ectodermal tissue library and mapped to the Hydra transcriptome
# Ecto_Hywi_S.isoforms.results - Hywi sense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Ectodermal tissue library and mapped to the Hydra transcriptome
# Endo_Hyli_AS.isoforms.results - Hyli antisense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Endodermal tissue library and mapped to the Hydra transcriptome
# Endo_Hyli_S.isoforms.results - Hyli sense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Endodermal tissue library and mapped to the Hydra transcriptome
# Endo_Hywi_AS.isoforms.results - Hywi antisense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Endodermal tissue library and mapped to the Hydra transcriptome
# Endo_Hywi_S.isoforms.results - Hywi sense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Endodermal tissue library and mapped to the Hydra transcriptome
# Int_Hyli_AS.isoforms.results - Hyli antisense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Interstitial tissue library and mapped to the Hydra transcriptome
# Int_Hyli_S.isoforms.results - Hyli sense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Interstitial tissue library and mapped to the Hydra transcriptome
# Int_Hywi_AS.isoforms.results - Hywi antisense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Interstitial tissue library and mapped to the Hydra transcriptome
# Int_Hywi_S.isoforms.results - Hywi sense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Interstitial tissue library and mapped to the Hydra transcriptome
#----------------------------------------------------------------------------
#
"ID"	"Ecto_Hyli_AS.isoforms.results"	"Ecto_Hyli_S.isoforms.results"	"Ecto_Hywi_AS.isoforms.results"	"Ecto_Hywi_S.isoforms.results"	"Endo_Hyli_AS.isoforms.results"	"Endo_Hyli_S.isoforms.results"	"Endo_Hywi_AS.isoforms.results"	"Endo_Hywi_S.isoforms.results"	"Int_Hyli_AS.isoforms.results"	"Int_Hyli_S.isoforms.results"	"Int_Hywi_AS.isoforms.results"	"Int_Hywi_S.isoforms.results"
"23892"	"t10942aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23893"	"t10930aep"	0	0	0	0	0	1	0	0	0	1	0	0
"23894"	"t10944aep"	0	1	0	0	0	1	0	0	0	2	0	0
"23895"	"t10947aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23896"	"t10960aep"	0	10	0	1	0	11	0	0	0	26	0	0
"23897"	"t10973aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23898"	"t10925aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23899"	"t10926aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23900"	"t10927aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23901"	"t10952aep"	0	10	0	0	0	10	0	0	0	19	0	0
"23902"	"t75aep"	0	43	0	0	0	34	0	1	0	63	0	0
"23903"	"t10955aep"	0	2	0	0	0	2	0	0	0	3	0	0
"23904"	"t27300aep"	37.38	0	0	0	33.46	0	0	0	66.21	0	10.68	0
"23905"	"t10935aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23906"	"t10928aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23907"	"t10972aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23908"	"t72aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23909"	"t15314aep"	102.38	2	5	0	91.38	4	1	0	164.4	3	22	0
"23910"	"t15289aep"	0	1	0	0	0	0	0	0	0	1	0	0
"23911"	"t15292aep"	0	1	0	0	0	1	0	0	0	1	0	0
"23912"	"t15274aep"	0	1	0	0	0	0	0	0	0	0	0	0
"23913"	"t15323aep"	36.97	15	3.73	0	43.97	11	5.86	0	71.95	18	28.96	0
"23914"	"t28633aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23915"	"t15312aep"	0	2	0	0	0	2	0	0	0	2	0	0
"23916"	"t15269aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23917"	"t15270aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23918"	"t15311aep"	113.32	623.47	52.48	1370	81.55	552.91	26	1146	172.43	950.06	158.09	1645.91
"23919"	"t15298aep"	5.52	0	0	0	3.89	0	0.96	0	4.6	0	7.31	0
"23920"	"t15299aep"	9.05	0	0	0	7.67	0	0	0	12.05	0	22.73	0
"23921"	"t15281aep"	66	1	24.3	0	52.31	1	19.72	0	98.32	1	165.98	1
"23922"	"t15309aep"	0	40	0	0	0	32	0	6	0	68	0	0
"23923"	"t15294aep"	1.94	0	0	0	0	0	0	0	0	0	0	0
"23924"	"t15288aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23925"	"t15316aep"	2	0	0	0	0	0	0	0	1	0	0	0
"23926"	"t15286aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23927"	"t15304aep"	0	2	0	0	0	1	0	0	0	2	0	0
"23928"	"t15279aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23929"	"t15315aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23930"	"t28634aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23931"	"t15322aep"	386.22	12	60.91	0	328.83	10.98	154.08	0	595.09	13.68	293.4	1
"23932"	"t15324aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23933"	"t15287aep"	56.1	985.64	13.32	1872.99	41.27	896.35	4.96	1840	100.1	1543.22	10.66	2857
"23934"	"t15306aep"	0	4	0	0	0	4	0	0	0	5	0	0
"23935"	"t15310aep"	0	1.86	0	0	0	2.91	0	0	0	4.91	0	0
"23936"	"t15321aep"	0	1	0	0	0	0	0	0	0	1	0	0
"23937"	"t15271aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23938"	"t15307aep"	0	1	0	0	0	1	0	0	0	2	0	0
"23939"	"t15308aep"	0	10	0	0	0	11	0	0	0.96	15	0	0
"23940"	"t15317aep"	0	4	0	0	0	3	0	0	0	8	0	0
"23941"	"t15285aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23942"	"t15275aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23943"	"t15296aep"	0	4	0	0	0	5	0	0	0	9	0	0
"23944"	"t15297aep"	0	46.99	0	0	0	46.99	0	27	0	83.7	0	43
"23945"	"t15283aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23946"	"t15318aep"	0	9	0	0	0	7	0	0	0	13	0	0
"23947"	"t28631aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23948"	"t15280aep"	0	1	0	0	0	0	0	0	0	2	0	0
"23949"	"t28632aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23950"	"t15302aep"	2.01	0	0	0	1	0	0	0	3.99	0	0	0
"23951"	"t15303aep"	237.92	0	247.92	0	216.94	1	267.94	0	362.85	1	295.94	0
"23952"	"t15301aep"	0	1	0	0	0	1	0	0	0	1	0	0
"23953"	"t15293aep"	213.86	4	251.99	0	161.98	4	54	0	314.24	6	290	0
"23954"	"t15291aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23955"	"t15319aep"	0	3	0	0	0	2	0	0	0	3.65	0	0
"23956"	"t15320aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23957"	"t15277aep"	9.55	82.47	0	2	7.86	77	0	32	15.29	123.12	5.64	93
"23958"	"t15278aep"	6.08	0	0	0	4.65	0	0	0	6.17	16.37	0	0
"23959"	"t15305aep"	0	5	0	0	0	9	0	0	0	9	0	0
"23960"	"t15272aep"	0	1	0	0	0	1	0	0	0	1	0	0
"23961"	"t15325aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23962"	"t15300aep"	0	0	0	0	0	0	0	0	0	1	0	0
"23963"	"t15273aep"	0	0	0	0	0	2	0	0	0	0.51	0	0
"23964"	"t68aep"	0	9	0	0	0	8	0	0	0	21	0	0
"23965"	"t15284aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23966"	"t15276aep"	0	50	0	0	0	54	0	3	0	87	0	1
"23967"	"t15290aep"	3	292.76	0	362	3	260	0	347	2.99	473.55	0.99	750
"23968"	"t15295aep"	0	1	0	0	0	3	0	0	0	5	0	0
"23969"	"t28630aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23970"	"t15282aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23971"	"t15313aep"	0	0	0	0	1.29	0	0	0	1.2	0	0	0
"23972"	"t6168aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23973"	"t6176aep"	229.06	2	315	0	192.06	2	397	0	341.28	2	493.16	0
"23974"	"t6187aep"	0	6	0	0	0	7	0	0	0	12	0	0
"23975"	"t6149aep"	0	26.22	0	7	0	27.29	0	7	0	39.2	0	0
"23976"	"t6180aep"	0	1	0	0	0	1	0	0	0	1	0	0
"23977"	"t26029aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23978"	"t6183aep"	0	5.95	0	0	0.64	3.92	0	0	0	5.82	0	0
"23979"	"t6184aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23980"	"t26025aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23981"	"t6151aep"	0	37	0	0	0	32	0	1	0	58.37	0	0
"23982"	"t26024aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23983"	"t6161aep"	0	5	0	0	0	7	0	0	0	9	0	5
"23984"	"t26027aep"	0	0	0	0	0	1	0	0	0	2.05	0	0
"23985"	"t6163aep"	0.39	0	0	0	0.98	0	0	0	1	0	0	0
"23986"	"t26028aep"	136.6	0	26.21	0	119.09	0	0	0	206.36	0	78.11	0
"23987"	"t6203aep"	0	4	0	0	0	3	0	0	0	4	0	0
"23988"	"t6186aep"	6235.04	18	16726.45	0	5628.17	20	16284	0	9745.43	30	18070	0
"23989"	"t6198aep"	1	0	0	0	0	0	0	0	1	0	0	0
"23990"	"t6195aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23991"	"t6156aep"	0	0	0	0	0	0	0	0	0	0	0	0
"23992"	"t6202aep"	0	3	0	0	0	1	0	0	0	3	0	0
"23993"	"t6173aep"	0	1	0	0	0.86	1	0	0	1.21	1	0	0
"23994"	"t6157aep"	0	15	0	0	0	14	0	0	0	23	0	0
"23995"	"t6182aep"	13.52	1	0	0	9.73	1	0	0	19.86	1	1	0
"23996"	"t6181aep"	0	0	0	0	0	0	0	0	0	1.02	0	0
"23997"	"t26026aep"	0	1	0	0	0	1	0	0	0	1	0	0
"23998"	"t6162aep"	0	23	0	0	0	22	0	0	0	42	0	0
"23999"	"t6158aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24000"	"t26030aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24001"	"t6197aep"	1	4	0	0	0	4	0	0	1	6	0	0
"24002"	"t6165aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24003"	"t6166aep"	0	0	0	0	0	0	0	0	0	1	0	0
"24004"	"t6167aep"	0	0	0	0	0	1	0	0	0	0	0	0
"24005"	"t6193aep"	0	5	0	0	0	4	0	0	0	8	0	0
"24006"	"t6150aep"	0	3	0	0	0	2	0	0	0	3	0	0
"24007"	"t26031aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24008"	"t6196aep"	93.98	0	3	0	78.98	1	1	0	144.97	1	35.97	0
"24009"	"t6170aep"	0	3	0	0	0	1	0	0	0	2	0	0
"24010"	"t6185aep"	0	4	0	0	0	4	0	0	0	6	0	0
"24011"	"t6188aep"	6.03	1	0	0	3.01	0	0	0	5.01	1	0	0
"24012"	"t6145aep"	77.08	0	0	0	78.79	0	49.58	0	122.01	0	3.87	0
"24013"	"t6171aep"	0.89	0	0	0	0	0	0	0	0.83	0	0	0
"24014"	"t6191aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24015"	"t6189aep"	0	1	0	0	0	1	0	0	0	1	0	0
"24016"	"t6190aep"	0	6	0	0	0	7	0	0	0	7	0	0
"24017"	"t6201aep"	0	4	0	0	0	3	0	0	0	4	0	0
"24018"	"t26021aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24019"	"t6148aep"	0	5	0	0	0	3	0	0	0	3	0	0
"24020"	"t6169aep"	0	33.41	0	104	2.46	24.22	0	109	0	39.52	1	116
"24021"	"t6199aep"	360.13	15.99	443.51	0	346.01	11.99	332.58	0	538.62	20.99	442.57	0.92
"24022"	"t6178aep"	2.98	0	0	0	1.99	0	0	0	3.96	0	0	0
"24023"	"t6179aep"	60.68	0	51.42	0	47.13	0	56.74	0	79.33	0	17.78	0
"24024"	"t6192aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24025"	"t6177aep"	16.59	1	2	0	21.71	1	0	0	29.75	2	5.07	0
"24026"	"t26023aep"	0	1	0	0	0	1	0	0	0	1	0	0
"24027"	"t6153aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24028"	"t6154aep"	0	0	0	0	0	2	0	0	0	1	0	0
"24029"	"t26022aep"	8.97	1	3.93	0	9.25	1	0	0	11.47	1	8.32	0
"24030"	"t6152aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24031"	"t6172aep"	0	20	0	0	0	18	0	0	0	30	0	0
"24032"	"t6200aep"	0	5	0	0	0	5	0	0	0	7	0	0
"24033"	"t6146aep"	0	22	0	0	0	20	0	0	0	40	0	0
"24034"	"t6147aep"	0	11	0	0	1	10	0	0	2	18	0	4
"24035"	"t6174aep"	126.99	0	340	0	107.86	0	255	0	184.86	0	347	0
"24036"	"t6175aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24037"	"t6164aep"	0	7	0	0	0	6	0	0	0	14	0	0
"24038"	"t6159aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24039"	"t6160aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24040"	"t6155aep"	0	3	0	0	0	4	0	0	0	3	0	0
"24041"	"t6194aep"	4.42	1	5.5	0	3.1	0	0	0	2.03	0	6.78	0
"24042"	"t21930aep"	0	7.88	0	0	0	7.88	0	0	0	9.01	0	0
"24043"	"t21941aep"	0	6	0	0	0	6	0	0	0	11	0	0
"24044"	"t21934aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24045"	"t30636aep"	16.71	7	107.5	0	15.99	7	0	0	25.41	8	89.39	0
"24046"	"t21906aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24047"	"t21907aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24048"	"t21933aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24049"	"t21950aep"	0	4	0	0	0	3	0	0	0	4	0	0
"24050"	"t23877aep"	0	9	0	0	0	8	0	0	0	13	0	0
"24051"	"t21956aep"	230.36	0	33.97	0	205.99	0	30.99	0	354.87	0	198.29	0
"24052"	"t21946aep"	1.39	0	0	0	1.38	0	0	0	0	0	0	0
"24053"	"t21947aep"	0	0	0	0	0	0	0	0	0	1	0	0
"24054"	"t21903aep"	0	9	0	0	0	7	0	0	0	13	0	0
"24055"	"t21904aep"	0	2	0	0	0	2	0	0	0	3	0	0
"24056"	"t21959aep"	0	1	0	0	0	1	0	0	0	3	0	0
"24057"	"t21945aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24058"	"t21922aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24059"	"t21923aep"	0	0	0	0	1	0	0	0	1	0	0	0
"24060"	"t21909aep"	1044.41	4	1052	0	982.47	1	645	0	1680.3	4	1864.94	0
"24061"	"t21925aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24062"	"t21955aep"	0	3	0	0	0	2	0	0	0	7	0	0
"24063"	"t21952aep"	866.11	3	562	0	782.63	3	939.99	0	1318.88	3	2007.98	0
"24064"	"t21939aep"	0	1	0	0	0	1	0	0	0	1	0	0
"24065"	"t21943aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24066"	"t21944aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24067"	"t21953aep"	0	11	0	0	0	11	0	4	0	14	0	0
"24068"	"t21954aep"	0	3	0	0	0	2	0	0	0	5	0	0
"24069"	"t30641aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24070"	"t21931aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24071"	"t21924aep"	0	1	0	0	0	2	0	0	0	2	0	0
"24072"	"t21905aep"	1763.79	3	3232	4	1590.85	1	0	0	2661.44	7	1734	0
"24073"	"t21916aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24074"	"t21942aep"	0	12	0	0	0	9	0	0	0	15	0	0
"24075"	"t21928aep"	0	2	0	0	0	3	0	0	0	5	0	0
"24076"	"t73aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24077"	"t21951aep"	223.17	0	451.96	0	199.2	0	381	0	349.16	0	554.95	0
"24078"	"t21948aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24079"	"t21957aep"	0	1	0	0	0	1	0	0	0	1	0	0
"24080"	"t21960aep"	0	1	0	0	0	1	0	0	0	0	0	0
"24081"	"t21919aep"	0	51	0	0	0	43	0	0	0	75	0	0
"24082"	"t21920aep"	0	10	0	0	0	8	0	0	0	16	0	0
"24083"	"t30642aep"	4.93	0	0	0	6.32	0	0	0	10.31	0	11	0
"24084"	"t30640aep"	0	1	0	0	0	0	0	0	0	1	0	0
"24085"	"t21926aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24086"	"t21937aep"	12.87	0	0	0	13.92	0	0	0	15.86	0	0	0
"24087"	"t21932aep"	0	4	0	0	0	4	0	0	0	6	0	0
"24088"	"t30637aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24089"	"t21912aep"	1245.9	1	1152.6	0	1108.63	1	2266.24	0	1922.65	2	2676.03	0
"24090"	"t21910aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24091"	"t21911aep"	0	2	0	0	0	2	0	0	0	3	0	0
"24092"	"t21935aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24093"	"t21908aep"	63.86	0	11.95	0	67.52	0	28.35	0	112.88	0	26	0
"24094"	"t30639aep"	121.78	0	59	0	102.2	1	31.01	0	179.83	0	28.96	0
"24095"	"t21918aep"	0	4	0	0	0	4	0	0	0	5	0	0
"24096"	"t21927aep"	0	16	0	0	0	15	0	0	0	28	0	0
"24097"	"t21936aep"	217.59	1	0	0	206.4	1	7.98	0	355.13	1	36.63	0
"24098"	"t21921aep"	0	6	0	0	0	7	0	0	0	11	0	0
"24099"	"t21938aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24100"	"t21949aep"	0	2	0	0	0	2	0	0	0	3	0	0
"24101"	"t30638aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24102"	"t21913aep"	0	1.24	0	0	0	2.71	0	0	0	3.45	0	0
"24103"	"t21914aep"	0	1	0	0	0	1	0	0	0	2	0	0
"24104"	"t21915aep"	0	4.76	0	0	0	1.29	0	0	0	1.55	0	3
"24105"	"t21917aep"	0	1	0	0	0	3	0	0	0	3	0	0
"24106"	"t21929aep"	149.08	1	79.65	1	133.63	1	141	0	226.78	2	239.72	0
"24107"	"t21940aep"	0	1	0	0	0	2	0	0	0	4	0	0
"24108"	"t21958aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24109"	"t62aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24110"	"t21626aep"	0	3	0	0	0	2	0	0	0	3	0	0
"24111"	"t21633aep"	0	5	0	0	0	5	0	0	0	12	0	0
"24112"	"t21630aep"	67.3	1	8.67	1	58.45	1	0	0	93.2	2	48.1	1
"24113"	"t21640aep"	816.15	1.56	692.93	0	738.67	1.56	733.28	0	1311.67	2.55	1461.83	0
"24114"	"t21641aep"	1159.1	1.44	137.44	0	1044.98	1.44	215.11	0	1753.42	2.45	1158.82	0
"24115"	"t21645aep"	0	2	0	0	0	1	0	0	0	2	0	0
"24116"	"t30477aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24117"	"t21636aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24118"	"t21611aep"	0	4	0	0	0	3	0	0	0	5	0	0
"24119"	"t21635aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24120"	"t21651aep"	0	1	0	0	0	1	0	0	0	1	0	0
"24121"	"t21653aep"	0	26	0	1	0	23	0	0	0	34	0	0
"24122"	"t21601aep"	0	0.85	0	0	0	0.28	0	0	0	0.57	0	0
"24123"	"t21617aep"	726.67	2.75	574.46	0	660	4.11	628.2	0	1085.61	8.56	1277.51	0
"24124"	"t21652aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24125"	"t21632aep"	0	0	0	0	0	2	0	0	0	1	0	0
"24126"	"t30476aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24127"	"t21639aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24128"	"t21620aep"	238.57	28.99	62.99	0	205.17	25.98	134.99	0	367.4	40.98	208.92	19
"24129"	"t66aep"	0	3	0	0	0	1	0	0	0	3	0	0
"24130"	"t21605aep"	456.93	8	430	0	424.99	3	204.35	0	728.22	11	834.02	8
"24131"	"t21606aep"	674.92	11	316	0	603.98	7	129	0	1046.96	13	583.99	0
"24132"	"t21608aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24133"	"t21648aep"	0	9	0	0	0	8	0	0	0	21	0	0
"24134"	"t21629aep"	0	4	0	0	0	4	0	0	0	7	0	0
"24135"	"t70aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24136"	"t21619aep"	0	5	0	0	0	6	0	0	0	7	0	0
"24137"	"t21613aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24138"	"t21650aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24139"	"t21622aep"	0	32.79	0	0	0	27.78	0	0	0	47.76	0	0
"24140"	"t30473aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24141"	"t21643aep"	0	0	0	0	0	1	0	0	0	1	0	0
"24142"	"t21634aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24143"	"t21602aep"	4.47	0	0	0	4.06	0	0	0	8.16	0	0	0
"24144"	"t21603aep"	0	6	0	0	0	4	0	0	0	10	0	2
"24145"	"t21604aep"	363.57	0	0	0	320.73	0	190	0	548.74	0	1163.92	0
"24146"	"t21628aep"	0	7	0	0	0	3	0	0	0	9	0	0
"24147"	"t21614aep"	0	1.21	0	0	0	1.21	0	0	0	0.41	0	0
"24148"	"t21615aep"	0	1.79	0	0	0	1.79	0	0	0	3.59	0	0
"24149"	"t21647aep"	0	1	0	0	0	2	0	0	0	2	0	0
"24150"	"t21599aep"	212	9	366	5	179	14	0	0	321	14	469	16
"24151"	"t30472aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24152"	"t21657aep"	0	4	0	0	0	2	0	0	0	4	0	0
"24153"	"t21627aep"	0	60	0	0	0	53	0	0	0	82	0	4
"24154"	"t21612aep"	0	56	0	2	0	52	0	0	0	77	0	0
"24155"	"t30474aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24156"	"t21609aep"	0	1	0	0	0	1	0	0	0	3	0	0
"24157"	"t21644aep"	413.9	1	213	0	387.83	1	10	0	637.75	2	308	0
"24158"	"t83aep"	0	0	0	0	0	0	0	0	0	1	0	0
"24159"	"t21654aep"	1.1	8	0	0	0	6	0	0	3.2	14	0	0
"24160"	"t21655aep"	0	4	0	0	0	2	0	0	0	6	0	0
"24161"	"t21616aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24162"	"t30475aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24163"	"t21618aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24164"	"t21637aep"	119.57	0	252.88	0	110.41	0	0	0	190.11	0	326.83	0
"24165"	"t21638aep"	8.04	0	2.89	0	7.27	0	6.88	0	9.44	0	5.99	0
"24166"	"t21631aep"	0	0	0	0	0	0	0	0	1	0	0	0
"24167"	"t21646aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24168"	"t21607aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24169"	"t21621aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24170"	"t21598aep"	0	2	0	0	0	2	0	0	0	2	0	0
"24171"	"t30471aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24172"	"t21600aep"	5.96	5	0	0	5.96	5	0	0	7.94	7	0	0
"24173"	"t30478aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24174"	"t21649aep"	0.46	0	0	0	0.52	0	0	0	0.16	0	0	0
"24175"	"t21642aep"	1	3	0	0	1	4	0	0	1	5	0	0
"24176"	"t21623aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24177"	"t21624aep"	48.37	0	3.04	0	47.87	0	0.92	0	74.54	0	1.82	0
"24178"	"t21625aep"	5.88	0	0	0	7.77	0	5.99	0	14.12	0	1.98	0
"24179"	"t21656aep"	0.5	0	0	0	1.24	0	0	0	1.74	0	0	0
"24180"	"t21610aep"	0	0	0	0	0.38	1	0	0	0	3	0	0
"24181"	"t23874aep"	0	3	0	0	0	2	0	0	0	5	0	0
"24182"	"t10385aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24183"	"t18416aep"	0	1	0	0	0	1	0	0	0	5	0	0
"24184"	"t18378aep"	0.96	0	0	0	0.96	0	0	0	0.93	0	0	0
"24185"	"t29360aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24186"	"t18419aep"	0	4	0	0	0	5	0	0	0	9	0	0
"24187"	"t18434aep"	2523.16	42	3067.97	78	2288.35	31	4915.99	76	3926.82	66	6878.98	92
"24188"	"t18433aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24189"	"t18421aep"	0	1	0	0	0	1	0	0	0	2	0	0
"24190"	"t18420aep"	0	0	0	0	0	0	0	0	0	1	0	0
"24191"	"t18391aep"	0	1	0	0	0	1	0	0	0	2	0	0
"24192"	"t18392aep"	0	3	0	0	0	2	0	0	0	3	0	0
"24193"	"t18390aep"	0	9	0	0	0	5	0	0	0	11	0	0
"24194"	"t29355aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24195"	"t18413aep"	23	170	3	123	27	150	0	59	37	271	7	315
"24196"	"t18393aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24197"	"t18395aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24198"	"t29353aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24199"	"t18385aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24200"	"t18409aep"	24.74	1	0	0	21.36	1	0	0	38.8	1	24.98	0
"24201"	"t18410aep"	12.62	0	2	0	9	0	0	0	25.68	0	9	0
"24202"	"t18383aep"	0	8	0	0	0	7	0	0	0	13	0	0
"24203"	"t29359aep"	0	0	0	0	0	0	0	0	0	0	0	0
"24204"	"t18429aep"	0	1	0	0	0	1	0	0	0	2	0	0
"24205"	"t18414aep"	0	1	0	0	0	0	0	0	0	2	0	0
"24206"	"t18435aep"	0	7	0	0	0	6	0	4	0	7	0	0
"24207"	"t18376aep"	0	0	0	0	0	0	0	0	0	0	0	0
