# small RNA Count Table  - Teefy et al. - PIWI-piRNA pathway-mediated transposable element repression in Hydra somatic stem cells
#----------------------------------------------------------------------------
#
# abbreviations: 	ID = Identity of Transcript
#					AS = Antisense-oriented mapping
#					S = Sense-oriented mapping
# 
# ID - Transcript name, as assigned in Siebert et al., 2018
# Endo_Hyli_AS - raw Hyli antisense-mapped piRNA counts from the endodermal small RNA library mapped to the Hydra transcriptome
# Endo_Hyli_S - raw Hyli sense-mapped piRNA counts from the endodermal small RNA library mapped to the Hydra transcriptome
# Endo_Hywi_AS - raw Hywi antisense-mapped piRNA counts from the endodermal small RNA library mapped to the Hydra transcriptome
# Endo_Hywi_S - raw Hywi sense-mapped piRNA counts from the endodermal small RNA library mapped to the Hydra transcriptome
# Ecto_Hyli_AS - raw Hyli antisense-mapped piRNA counts from the ectodermal small RNA library mapped to the Hydra transcriptome
# Ecto_Hyli_S - raw Hyli sense-mapped piRNA counts from the ectodermal small RNA library mapped to the Hydra transcriptome
# Ecto_Hywi_AS - raw Hywi antisense-mapped piRNA counts from the ectodermal small RNA library mapped to the Hydra transcriptome
# Ecto_Hywi_S - raw Hywi sense-mapped piRNA counts from the ectodermal small RNA library mapped to the Hydra transcriptome
# Int_Hyli_AS - raw Hyli antisense-mapped piRNA counts from the interstitial small RNA library mapped to the Hydra transcriptome
# Int_Hyli_S - raw Hyli sense-mapped piRNA counts from the interstitial small RNA library mapped to the Hydra transcriptome
# Int_Hywi_AS - raw Hywi antisense-mapped piRNA counts from the interstitial small RNA library mapped to the Hydra transcriptome
# Int_Hywi_S - raw Hywi sense-mapped piRNA counts from the interstitial small RNA library mapped to the Hydra transcriptome
# 
#------------------------------------------------------------------------------------------------------------------------------------------------------
#
"ID" "Endo_Hyli_AS" "Endo_Hyli_S" "Endo_Hywi_AS" "Endo_Hywi_S" "Ecto_Hyli_AS" "Ecto_Hyli_S" "Ecto_Hywi_AS" "Ecto_Hywi_S" "Int_Hyli_AS" "Int_Hyli_S" "Int_Hywi_AS" "Int_Hywi_S"
"t27042aep" 8 0 14 0 0 2 0 0 11.5833333333333 3 21.9166666666667 5
"t27043aep" 0 0 0 0 0 0 0 0 0 0 1.75 0
"t27044aep" 0 0 0 0 0 0 0 0 1 0 0 0
"t27045aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27046aep" 8.75 0 31.5833333333333 0 4.75 0 27.25 0 280 42.6666666666667 559.166666666667 1
"t27047aep" 0 0 2 0 2.5 0 2 0 31 8 41.5 0
"t27048aep" 0 0 0 0 0 0 0 0 0 7 0 0
"t27049aep" 0 79 3 140 0 10 0 14 0 76 45 70
"t2704aep" 2.52380952380952 1 0 0 4.95238095238095 0 0 0 34.2380952380952 0 0 0
"t27050aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27051aep" 57 5 62 0 15 0.5 21 0 61 6.5 78 0
"t27052aep" 0 0 0 0 0 0 0 0 0 6 0 0
"t27053aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27054aep" 0 0 0 0 0 8 0 8 0 11.5 14.5 2.66666666666667
"t27055aep" 0 0 0 0 0 0 0 0 0 14 14.5 3.16666666666667
"t27056aep" 3 292.5 3 294.5 0 80.5 0.5 97 0 580 5.5 636
"t27057aep" 0 0 0 0 0 3 0 0 0 3.5 0 0
"t27058aep" 16.5 1.33333333333333 80 0 9 3.33333333333333 18.3333333333333 2 71.5 25.5 125.5 16
"t27059aep" 0 0 0 0 0 1 4.33333333333333 0 3 7.5 55.6666666666667 4
"t2705aep" 0 0 0 0 0 1 0 1 0 2 0 2
"t27060aep" 0 18 0 14 0 36 0 35 6 27 9 19
"t27061aep" 0 8.16666666666667 0 1.5 0 6.66666666666667 0 5 0 104.166666666667 0 71.5
"t27062aep" 0 7.16666666666667 0 1.5 0 6.66666666666667 0 5 0 90.1666666666667 0 71.5
"t27063aep" 0 25 0 25 0 4 0 2 0 97 5 89
"t27064aep" 0 5 0 0 0 0 0 0 0 0 0 0
"t27065aep" 0 3 0 0 0 0 0 0 3.4 0 5.8 0
"t27066aep" 4 2.5 4 0 2 4 2 4 20 26.5 22.5 15.5
"t27067aep" 0 0 4 0 0 0 0 0 0 24 4 8
"t27068aep" 0 0 36 0 0 0 0 0 0 7 30 0
"t27069aep" 0 0 0 0 0 0 0 0 0 0 5 0
"t2706aep" 0 5 0 5 0 2 0 2 0 11 0 2
"t27070aep" 0 11 0 0 0 4 0 0 0 131.583333333333 0 4.75
"t27071aep" 0 0 0 0 0 0 0 0 0 28.9166666666667 9 6.75
"t27072aep" 0 0 0 0 0 0 0 0 0 4.66666666666667 0 0
"t27073aep" 0 0 0 0 0 0 0 0 0 4.75 0 4.75
"t27074aep" 0 0 0 0 0 0 0 0 0 0.5 0 0
"t27075aep" 0 0 0 0 0 0 0 0 0 7.58333333333333 0 4.75
"t27076aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27077aep" 0 1.5 0 6 0 9.5 0 13.8333333333333 0 28.8333333333333 7.5 36
"t27078aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27079aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2707aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27080aep" 0 0 0 0 0 0 0 0 0 4 0 0
"t27081aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27082aep" 0 23 0 25 0 9.5 0 9.5 0 121.75 1 121.5
"t27083aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27084aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27085aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27086aep" 0 0 0 0 0 0 0 0 10.5 0 0 0
"t27087aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27088aep" 0 1 0 0 0 0.4 0 3.33333333333333 0 0.8 0 0
"t27089aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2708aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27090aep" 0 7.5 0 0 0 0 0 0 0 0 0 0
"t27091aep" 0 10 0 10 0 108 0 86 1 63.6666666666667 0 16
"t27092aep" 0 305.214285714286 0 307.714285714286 0 75.7857142857143 0 72.7857142857143 1 714.880952380952 0 712.642857142857
"t27093aep" 0 303.214285714286 0 305.714285714286 0 74.7857142857143 0 71.7857142857143 1 714.214285714286 0 716.642857142857
"t27094aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27095aep" 0 0 0 14.5 0 0 0 0 0 0 0 0
"t27096aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27097aep" 0 0 0 0 0 0 0 0 0 0 0 15
"t27098aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27099aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2709aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t270aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27100aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27101aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27102aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27103aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27104aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27105aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27106aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27107aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27108aep" 0 0 0 0 0 0 0 0 10 0 0 0
"t27109aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2710aep" 0 0 0 0 0 0 0 0 1 0 0 0
"t27110aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27111aep" 77.7024617996604 0 74.9524617996604 0 95.391935483871 0 101.159677419355 0 260.198330503679 0 272.732258064516 0
"t27112aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27113aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27114aep" 0 0 0 2 0 0 0 0 0 0 0 7
"t27115aep" 0 0 0 0 0 3 0 3 11.5 0 0 0
"t27116aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27117aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27118aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27119aep" 0 0 0 0 0 0 0 0 0 2 0 0
"t2711aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27120aep" 0 72 0 72 0 56 0 56 0 1051 0 6
"t27121aep" 0 0 7 0 0 0 0 0 0 8 14 0
"t27122aep" 0 0 0 0 0 0 5.5 0 0 0 91.5 0
"t27123aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27124aep" 0 0 0 0 0 9 0 4 0 29 0 21
"t27125aep" 0 0 0 0 0.535353535353535 0 0.444444444444444 0 0 0 0 0
"t27126aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27127aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27128aep" 6.85892857142857 0 6.6 0 0.133928571428571 0 0 0 48.8266414141414 0 60.4736111111111 5
"t27129aep" 0 0 0 0 0 0 0 0 16 0 16 0
"t2712aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27130aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27131aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27132aep" 0 0 0 0 0 0 0 0 0 8 0 0
"t27133aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27134aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27135aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27136aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27137aep" 32 0 39 0 10 0 18.5 0 23 61 62 0
"t27138aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27139aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2713aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27140aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27141aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27142aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27143aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27144aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27145aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27146aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27147aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27148aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27149aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2714aep" 0 0 0 0 0 0 0 0 0 120 0 0
"t27150aep" 0 4 4 0 0 0 4 0 56 8 56 0
"t27151aep" 0 0 0 0 0 0 0 0 0 4 0 0
"t27152aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27153aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27154aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27155aep" 0 3 0 3 0 0 0 0 0 0 0 0
"t27156aep" 9 0 0 4 6 0 0 0 15 0 0 0
"t27157aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27158aep" 0 0 0 0 0 0 0 0 0.625 0 0 0
"t27159aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2715aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27160aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27161aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27162aep" 0 0 0 0 0 0 0 0 0 6.33333333333333 0 0
"t27163aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27164aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27165aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27166aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27167aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27168aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27169aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2716aep" 0 0 0 0 0 0 0 0 8 11 76 0
"t27170aep" 0 0 12 0 0 0 0 0 0 0 23 0
"t27171aep" 0 0 0 0 0 0 0 0 0 4 0 36
"t27172aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27173aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27174aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27175aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27176aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27177aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27178aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27179aep" 0 0 0 0 0 0 0 0 0 0 12 0
"t2717aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27180aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27181aep" 0 0 0 0 0 0 4 0 6.5 0 0 0
"t27182aep" 0 0 0 0 0 0 0 0 0 0 0 1
"t27183aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27184aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27185aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27186aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27187aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27188aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27189aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2718aep" 0 0 0 0 0 0 0 0 0 3 0 0
"t27190aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27191aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27192aep" 0 0 0 0 0 0 0 0 0 2 0 0
"t27193aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27194aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27195aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27196aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27197aep" 5.74193548387097 0 5.74193548387097 0 2.74193548387097 0 2.70967741935484 0 14.1290322580645 0 14.0322580645161 0
"t27198aep" 0 3 0 0 0 0 0 0 22 97 18 97
"t27199aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2719aep" 0 2 0 0 0 1.5 0 0 71 40 151 0
"t271aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27200aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27201aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27202aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27203aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27204aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27205aep" 0 0 0 0 0 0 0 0 0 0 8 0
"t27206aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27207aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27208aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27209aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2720aep" 0 2 0 0 0 1.5 0 0 0 17 0 0
"t27210aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27211aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27212aep" 0.0915254237288136 0 98 0 0 0 35 0 0 0 20 0
"t27213aep" 0 0 0 12 0 4 0 4 0 3 6 0
"t27214aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27215aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27216aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27217aep" 0 0 0 19 0 0 0 0 0 0 0 0
"t27218aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27219aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2721aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27220aep" 0 0 0 0 0 2 0 0 0 1.5 0 0
"t27221aep" 0 0 0 0 20.3333333333333 0 0 0 0.555555555555556 0 0 0
"t27222aep" 16.5 0 42 0 5.5 0 13.5 0 22.5 0 41.5 0
"t27223aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27224aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27225aep" 0 13 0 0 0 0 2 0 0 0 6 0
"t27226aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27227aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27228aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27229aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2722aep" 0 0 0 0 0 0 0 0 5 0 0 0
"t27230aep" 0 0 0 0 0 0 0 0 13 12 24 0
"t27231aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27232aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27233aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27234aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27235aep" 0 10 0 0 0 18 0 0 9 613 14 0
"t27236aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27237aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27238aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27239aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2723aep" 74 118 131 109 22 32 44 32 1110 165 2803 14
"t27240aep" 0 0 0 13 0 0 0 8.5 4 0 0 188
"t27241aep" 0 0 0 0 0 0 0 0 3.5 0 20.5 0
"t27242aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27243aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27244aep" 0 0 0 0 0 0 0 0 0 16 0 0
"t27245aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27246aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27247aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27248aep" 0 0 0 0 0 0 0 0 0 3 0 0
"t27249aep" 0 4 0 0 0 0 0 0 0 4 0 0
"t2724aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27250aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27251aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27252aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27253aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27254aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27255aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27256aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27257aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27258aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27259aep" 0 5 10 0 9 2 9 2 58 68 149 9
"t2725aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27260aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27261aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27262aep" 0 0 0 2 0 0 0 0 0 0 0 1
"t27263aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27264aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27265aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27266aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27267aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27268aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27269aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2726aep" 7 5 0 16 0 3 0 20 215 63 193 99
"t27270aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27271aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27272aep" 1.33333333333333 0 0 0 0 0 0 0 0 0 0 0
"t27273aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27274aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27275aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27276aep" 0 0 0 0 0 0 0 0 9 0 0 0
"t27277aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27278aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27279aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2727aep" 0 0 0 0 0 2.33333333333333 0 2.33333333333333 0 0 0 2.33333333333333
"t27280aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27281aep" 0 0 0 4 0 0 0 17 8 27 0 80
"t27282aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27283aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27284aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27285aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27286aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27287aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27288aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27289aep" 12.5 10.5 20.5 0 0 1 26 0 10.5 20.5 24.5 3.83333333333333
"t2728aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27290aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27291aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27292aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27293aep" 0 0 0 0 0 0 6 0 0 0 0 0
"t27294aep" 0 0 0 0 0 5 0 0 4.78571428571429 0 0 0
"t27295aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27296aep" 198.4 0 0 0 96 0 0 0 226 0 0 0
"t27297aep" 0 0 0 0 0 0 0 0 0.0952380952380952 0 0 0
"t27298aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27299aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2729aep" 0 3 0 0 0 1.5 0 0 0 37 3 2
"t272aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27300aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27301aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27302aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27303aep" 0 39 2 92 0 23.5 3 69.5 11.5 95.5 0 237.5
"t27304aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27305aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27306aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27307aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27308aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27309aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2730aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27310aep" 0 0 0 0 0 0 0 0 0 0 0 3
"t27311aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27312aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27313aep" 0 0 0 0 6 0 6 0 24.2000646412411 0 20.1666666666667 0
"t27314aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27315aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27316aep" 0 0 0 0 0 0 0 0 0 2 0 0
"t27317aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27318aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27319aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2731aep" 0 4 0 0 0 0 0 0 0 0 0 0
"t27320aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27321aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27322aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27323aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27324aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27325aep" 0 0 0 0 0 0 0 0 11.3333333333333 0 0 0
"t27326aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27327aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27328aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27329aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2732aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27330aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27331aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27332aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27333aep" 0 0 0 2.5 0 0 0 0 0 0 0 0
"t27334aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27335aep" 5 0 32 0 20 4 65 14 94 13 363 109
"t27336aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27337aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27338aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27339aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2733aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27340aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27341aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27342aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27343aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27344aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27345aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27346aep" 0 0 0 0 0.666666666666667 0 0.666666666666667 0 0.666666666666667 0 0.666666666666667 0
"t27347aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27348aep" 0 0 0 0 15 0 0 0 0 0 0 0
"t27349aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2734aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27350aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27351aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27352aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27353aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27354aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27355aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27356aep" 3.14285714285714 0 0.142857142857143 0 0 0 0 0 0.733766233766234 0 0 0
"t27357aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27358aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27359aep" 7 0 0 0 0 0 0 0 80.5 0 0 0
"t2735aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27360aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27361aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27362aep" 5 0 14 0 0 0 0 0 5 0 9 0
"t27363aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27364aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27365aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27366aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27367aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27368aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27369aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2736aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27370aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27371aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27372aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27373aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27374aep" 36 8 71 0 756 7 839.25 0 311 78 899.75 0
"t27375aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27376aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27377aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27378aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27379aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t2737aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27380aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27381aep" 0 0 4 0 0 0 0 0 0 2 0 0
"t27382aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27383aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27384aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27385aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27386aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27387aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27388aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t27389aep" 0 0 0 0 0 0 0 0 0 0 0 0
