# Ping Pong Matrix  - Teefy et al. - PIWI-piRNA pathway-mediated transposable element repression in Hydra somatic stem cells
#----------------------------------------------------------------------------
#
# abbreviations: 	ID = Identity of Transcript
#					Ping_Pong = Reciprocal method of PIWI-mediated RNA destruction
#					Inverse = Ping-Pong between non-canonical PIWI pairs (i.e. Hywi S/Hyli AS)
#					Epi = Epithelial
#					Whole =  Occuring in the whole or WT Hydra
# 
# ID - Transcript name, as assigned in Siebert et al., 2018
# Whole_Ping_Pong - TRUE if at least one Hywi AS/Hyli S Ping-Pong hit occurs on the transcript in whole Hydra, else FALSE
# Epi_Ping_Pong - TRUE if at least one Hywi AS/Hyli S Ping-Pong hit occurs on the transcript in epithelial Hydra, else FALSE
# Whole_Ping_Pong_Inverse - TRUE if at least one Hywi S/Hyli AS Ping-Pong hit occurs on the transcript in whole Hydra, else FALSE
# Epi_Ping_Pong_Inverse - TRUE if at least one Hywi S/Hyli AS Ping-Pong hit occurs on the transcript in epithelial Hydra, else FALSE
# 
#------------------------------------------------------------------------------------------------------------------------------------------------------
#
"ID" "Whole_Ping_Pong" "Epi_Ping_Pong" "Whole_Ping_Pong_Inverse" "Epi_Ping_Pong_Inverse"
"10803" "t19726aep" FALSE FALSE FALSE FALSE
"10804" "t19727aep" FALSE FALSE FALSE FALSE
"10805" "t19728aep" FALSE FALSE FALSE FALSE
"10806" "t19729aep" FALSE FALSE FALSE FALSE
"10807" "t1972aep" FALSE FALSE FALSE FALSE
"10808" "t19730aep" FALSE FALSE FALSE FALSE
"10809" "t19731aep" FALSE FALSE FALSE FALSE
"10810" "t19732aep" FALSE FALSE FALSE FALSE
"10811" "t19733aep" FALSE FALSE FALSE FALSE
"10812" "t19734aep" FALSE FALSE FALSE FALSE
"10813" "t19735aep" FALSE FALSE FALSE FALSE
"10814" "t19736aep" FALSE FALSE FALSE FALSE
"10815" "t19737aep" FALSE FALSE FALSE FALSE
"10816" "t19738aep" FALSE FALSE FALSE FALSE
"10817" "t19739aep" FALSE FALSE FALSE FALSE
"10818" "t1973aep" FALSE FALSE FALSE FALSE
"10819" "t19740aep" FALSE FALSE FALSE FALSE
"10820" "t19741aep" FALSE FALSE FALSE FALSE
"10821" "t19742aep" FALSE FALSE FALSE FALSE
"10822" "t19743aep" FALSE FALSE FALSE FALSE
"10823" "t19744aep" FALSE FALSE FALSE FALSE
"10824" "t19745aep" FALSE FALSE FALSE FALSE
"10825" "t19746aep" FALSE FALSE FALSE FALSE
"10826" "t19747aep" FALSE FALSE FALSE FALSE
"10827" "t19748aep" FALSE FALSE FALSE FALSE
"10828" "t19749aep" FALSE FALSE FALSE FALSE
"10829" "t1974aep" FALSE FALSE FALSE FALSE
"10830" "t19750aep" FALSE FALSE FALSE FALSE
"10831" "t19751aep" FALSE FALSE FALSE FALSE
"10832" "t19752aep" FALSE FALSE FALSE FALSE
"10833" "t19753aep" FALSE FALSE FALSE FALSE
"10834" "t19754aep" FALSE FALSE FALSE FALSE
"10835" "t19755aep" FALSE FALSE FALSE FALSE
"10836" "t19756aep" FALSE FALSE FALSE FALSE
"10837" "t19757aep" FALSE FALSE FALSE FALSE
"10838" "t19758aep" FALSE FALSE FALSE FALSE
"10839" "t19759aep" FALSE FALSE FALSE FALSE
"10840" "t1975aep" FALSE FALSE FALSE FALSE
"10841" "t19760aep" FALSE FALSE FALSE FALSE
"10842" "t19761aep" FALSE FALSE FALSE FALSE
"10843" "t19762aep" FALSE FALSE FALSE FALSE
"10844" "t19763aep" FALSE FALSE FALSE FALSE
"10845" "t19764aep" FALSE FALSE FALSE FALSE
"10846" "t19765aep" FALSE FALSE FALSE FALSE
"10847" "t19766aep" FALSE FALSE FALSE FALSE
"10848" "t19767aep" FALSE FALSE FALSE FALSE
"10849" "t19768aep" FALSE FALSE FALSE FALSE
"10850" "t19769aep" FALSE FALSE FALSE FALSE
"10851" "t1976aep" FALSE FALSE FALSE FALSE
"10852" "t19770aep" FALSE FALSE FALSE FALSE
"10853" "t19771aep" FALSE FALSE FALSE FALSE
"10854" "t19772aep" FALSE FALSE FALSE FALSE
"10855" "t19773aep" FALSE FALSE FALSE FALSE
"10856" "t19774aep" FALSE FALSE FALSE FALSE
"10857" "t19775aep" FALSE FALSE FALSE FALSE
"10858" "t19776aep" FALSE FALSE FALSE FALSE
"10859" "t19777aep" TRUE FALSE FALSE FALSE
"10860" "t19778aep" FALSE FALSE FALSE FALSE
"10861" "t19779aep" FALSE FALSE FALSE FALSE
"10862" "t1977aep" FALSE FALSE FALSE FALSE
"10863" "t19780aep" FALSE FALSE FALSE FALSE
"10864" "t19781aep" FALSE FALSE FALSE FALSE
"10865" "t19782aep" FALSE FALSE FALSE FALSE
"10866" "t19783aep" FALSE FALSE FALSE FALSE
"10867" "t19784aep" FALSE FALSE FALSE FALSE
"10868" "t19785aep" FALSE FALSE FALSE FALSE
"10869" "t19786aep" FALSE FALSE FALSE FALSE
"10870" "t19787aep" FALSE FALSE FALSE FALSE
"10871" "t19788aep" FALSE FALSE FALSE FALSE
"10872" "t19789aep" FALSE FALSE FALSE FALSE
"10873" "t1978aep" FALSE FALSE FALSE FALSE
"10874" "t19790aep" FALSE FALSE FALSE FALSE
"10875" "t19791aep" FALSE FALSE FALSE FALSE
"10876" "t19792aep" FALSE FALSE FALSE FALSE
"10877" "t19793aep" FALSE FALSE FALSE FALSE
"10878" "t19794aep" FALSE FALSE FALSE FALSE
"10879" "t19795aep" FALSE FALSE FALSE FALSE
"10880" "t19796aep" FALSE FALSE FALSE FALSE
"10881" "t19797aep" FALSE FALSE FALSE FALSE
"10882" "t19798aep" FALSE FALSE FALSE FALSE
"10883" "t19799aep" FALSE FALSE FALSE FALSE
"10884" "t1979aep" FALSE FALSE FALSE FALSE
"10885" "t197aep" FALSE FALSE FALSE FALSE
"10886" "t19800aep" FALSE FALSE FALSE FALSE
"10887" "t19801aep" FALSE FALSE FALSE FALSE
"10888" "t19802aep" FALSE FALSE FALSE FALSE
"10889" "t19803aep" FALSE FALSE FALSE FALSE
"10890" "t19804aep" FALSE FALSE FALSE FALSE
"10891" "t19805aep" FALSE FALSE FALSE FALSE
"10892" "t19806aep" FALSE FALSE FALSE FALSE
"10893" "t19807aep" FALSE FALSE FALSE FALSE
"10894" "t19808aep" FALSE FALSE FALSE FALSE
"10895" "t19809aep" FALSE FALSE FALSE FALSE
"10896" "t1980aep" FALSE FALSE FALSE FALSE
"10897" "t19810aep" FALSE FALSE FALSE FALSE
"10898" "t19811aep" TRUE TRUE TRUE TRUE
"10899" "t19812aep" FALSE FALSE FALSE FALSE
"10900" "t19813aep" FALSE FALSE FALSE FALSE
"10901" "t19814aep" FALSE FALSE FALSE FALSE
"10902" "t19815aep" FALSE FALSE FALSE FALSE
"10903" "t19816aep" FALSE FALSE FALSE FALSE
"10904" "t19817aep" FALSE FALSE FALSE FALSE
"10905" "t19818aep" FALSE FALSE FALSE FALSE
"10906" "t19819aep" FALSE FALSE FALSE FALSE
"10907" "t1981aep" FALSE FALSE FALSE FALSE
"10908" "t19820aep" FALSE FALSE FALSE FALSE
"10909" "t19821aep" FALSE FALSE FALSE FALSE
"10910" "t19822aep" FALSE FALSE FALSE FALSE
"10911" "t19823aep" FALSE FALSE FALSE FALSE
"10912" "t19824aep" FALSE FALSE FALSE FALSE
"10913" "t19825aep" FALSE FALSE FALSE FALSE
"10914" "t19826aep" FALSE FALSE FALSE FALSE
"10915" "t19827aep" FALSE FALSE FALSE FALSE
"10916" "t19828aep" FALSE FALSE FALSE FALSE
"10917" "t19829aep" FALSE FALSE FALSE FALSE
"10918" "t1982aep" FALSE FALSE FALSE FALSE
"10919" "t19830aep" FALSE FALSE FALSE FALSE
"10920" "t19831aep" FALSE FALSE FALSE FALSE
"10921" "t19832aep" FALSE FALSE FALSE FALSE
"10922" "t19833aep" FALSE FALSE FALSE FALSE
"10923" "t19834aep" FALSE FALSE FALSE FALSE
"10924" "t19835aep" FALSE FALSE FALSE FALSE
"10925" "t19836aep" FALSE FALSE FALSE FALSE
"10926" "t19837aep" FALSE FALSE FALSE FALSE
"10927" "t19838aep" FALSE FALSE FALSE FALSE
"10928" "t19839aep" FALSE FALSE FALSE FALSE
"10929" "t1983aep" FALSE FALSE FALSE FALSE
"10930" "t19840aep" FALSE FALSE FALSE FALSE
"10931" "t19841aep" FALSE FALSE FALSE FALSE
"10932" "t19842aep" FALSE FALSE FALSE FALSE
"10933" "t19843aep" FALSE FALSE FALSE FALSE
"10934" "t19844aep" FALSE FALSE FALSE FALSE
"10935" "t19845aep" FALSE FALSE FALSE FALSE
"10936" "t19846aep" FALSE FALSE FALSE FALSE
"10937" "t19847aep" FALSE FALSE FALSE FALSE
"10938" "t19848aep" FALSE FALSE FALSE FALSE
"10939" "t19849aep" FALSE FALSE FALSE FALSE
"10940" "t1984aep" FALSE FALSE FALSE FALSE
"10941" "t19850aep" FALSE FALSE FALSE FALSE
"10942" "t19851aep" FALSE FALSE FALSE FALSE
"10943" "t19852aep" FALSE FALSE FALSE FALSE
"10944" "t19853aep" FALSE FALSE FALSE FALSE
"10945" "t19854aep" FALSE TRUE FALSE FALSE
"10946" "t19855aep" FALSE FALSE FALSE FALSE
"10947" "t19856aep" FALSE FALSE FALSE FALSE
"10948" "t19857aep" FALSE FALSE FALSE FALSE
"10949" "t19858aep" FALSE FALSE FALSE FALSE
"10950" "t19859aep" FALSE FALSE FALSE FALSE
"10951" "t1985aep" FALSE FALSE FALSE FALSE
"10952" "t19860aep" FALSE FALSE FALSE FALSE
"10953" "t19861aep" FALSE FALSE FALSE FALSE
"10954" "t19862aep" FALSE FALSE FALSE FALSE
"10955" "t19863aep" FALSE FALSE FALSE FALSE
"10956" "t19864aep" FALSE FALSE FALSE FALSE
"10957" "t19865aep" FALSE FALSE FALSE FALSE
"10958" "t19866aep" FALSE FALSE FALSE FALSE
"10959" "t19867aep" FALSE FALSE FALSE FALSE
"10960" "t19868aep" FALSE FALSE FALSE FALSE
"10961" "t19869aep" FALSE FALSE FALSE FALSE
"10962" "t1986aep" FALSE FALSE FALSE FALSE
"10963" "t19870aep" FALSE FALSE FALSE FALSE
"10964" "t19871aep" FALSE FALSE FALSE FALSE
"10965" "t19872aep" FALSE FALSE FALSE FALSE
"10966" "t19873aep" TRUE FALSE FALSE FALSE
"10967" "t19874aep" FALSE FALSE FALSE FALSE
"10968" "t19875aep" FALSE FALSE FALSE FALSE
"10969" "t19876aep" FALSE FALSE FALSE FALSE
"10970" "t19877aep" FALSE FALSE FALSE FALSE
"10971" "t19878aep" FALSE FALSE FALSE FALSE
"10972" "t19879aep" FALSE FALSE FALSE FALSE
"10973" "t1987aep" FALSE FALSE FALSE FALSE
"10974" "t19880aep" FALSE FALSE FALSE FALSE
"10975" "t19881aep" FALSE FALSE FALSE FALSE
"10976" "t19882aep" FALSE FALSE FALSE FALSE
"10977" "t19883aep" FALSE FALSE FALSE FALSE
"10978" "t19884aep" FALSE FALSE FALSE FALSE
"10979" "t19885aep" FALSE FALSE FALSE FALSE
"10980" "t19886aep" FALSE FALSE FALSE FALSE
"10981" "t19887aep" FALSE FALSE FALSE FALSE
"10982" "t19888aep" FALSE FALSE FALSE FALSE
"10983" "t19889aep" FALSE FALSE FALSE FALSE
"10984" "t1988aep" FALSE FALSE FALSE FALSE
"10985" "t19890aep" TRUE FALSE FALSE FALSE
"10986" "t19891aep" FALSE FALSE FALSE FALSE
"10987" "t19892aep" FALSE FALSE FALSE FALSE
"10988" "t19893aep" FALSE FALSE FALSE FALSE
"10989" "t19894aep" FALSE FALSE FALSE FALSE
"10990" "t19895aep" FALSE FALSE FALSE FALSE
"10991" "t19896aep" FALSE FALSE FALSE FALSE
"10992" "t19897aep" FALSE FALSE FALSE FALSE
"10993" "t19898aep" FALSE FALSE FALSE FALSE
"10994" "t19899aep" FALSE FALSE FALSE FALSE
"10995" "t1989aep" FALSE FALSE FALSE FALSE
"10996" "t198aep" FALSE FALSE FALSE FALSE
"10997" "t19900aep" FALSE FALSE FALSE FALSE
"10998" "t19901aep" FALSE FALSE FALSE FALSE
"10999" "t19902aep" TRUE FALSE FALSE FALSE
"11000" "t19903aep" FALSE FALSE FALSE FALSE
"11001" "t19904aep" FALSE FALSE FALSE FALSE
"11002" "t19905aep" FALSE FALSE FALSE FALSE
"11003" "t19906aep" FALSE FALSE FALSE FALSE
"11004" "t19907aep" FALSE FALSE FALSE FALSE
"11005" "t19908aep" FALSE FALSE FALSE FALSE
"11006" "t19909aep" FALSE FALSE FALSE FALSE
"11007" "t1990aep" FALSE FALSE FALSE FALSE
"11008" "t19910aep" FALSE FALSE FALSE FALSE
"11009" "t19911aep" FALSE FALSE FALSE FALSE
"11010" "t19912aep" FALSE FALSE FALSE FALSE
"11011" "t19913aep" FALSE FALSE FALSE FALSE
"11012" "t19914aep" FALSE FALSE FALSE FALSE
"11013" "t19915aep" FALSE FALSE FALSE FALSE
"11014" "t19916aep" FALSE FALSE FALSE FALSE
"11015" "t19917aep" FALSE FALSE FALSE FALSE
"11016" "t19918aep" FALSE FALSE FALSE FALSE
"11017" "t19919aep" FALSE FALSE FALSE FALSE
"11018" "t1991aep" FALSE FALSE FALSE FALSE
"11019" "t19920aep" FALSE FALSE FALSE FALSE
"11020" "t19921aep" FALSE FALSE FALSE FALSE
"11021" "t19922aep" FALSE FALSE FALSE FALSE
"11022" "t19923aep" FALSE FALSE FALSE FALSE
"11023" "t19924aep" FALSE FALSE FALSE FALSE
"11024" "t19925aep" FALSE FALSE FALSE FALSE
"11025" "t19926aep" FALSE FALSE FALSE FALSE
"11026" "t19927aep" FALSE FALSE FALSE FALSE
"11027" "t19928aep" FALSE FALSE FALSE FALSE
"11028" "t19929aep" FALSE FALSE FALSE FALSE
"11029" "t1992aep" FALSE FALSE FALSE FALSE
"11030" "t19930aep" FALSE FALSE FALSE FALSE
"11031" "t19931aep" FALSE FALSE FALSE FALSE
"11032" "t19932aep" FALSE FALSE FALSE FALSE
"11033" "t19933aep" FALSE FALSE FALSE FALSE
"11034" "t19934aep" FALSE FALSE FALSE FALSE
"11035" "t19935aep" FALSE FALSE FALSE FALSE
"11036" "t19936aep" FALSE FALSE FALSE FALSE
"11037" "t19937aep" FALSE FALSE FALSE FALSE
"11038" "t19938aep" FALSE FALSE FALSE FALSE
"11039" "t19939aep" FALSE FALSE FALSE FALSE
"11040" "t1993aep" FALSE FALSE FALSE FALSE
"11041" "t19940aep" FALSE FALSE FALSE FALSE
"11042" "t19941aep" FALSE FALSE FALSE FALSE
"11043" "t19942aep" FALSE FALSE FALSE FALSE
"11044" "t19943aep" FALSE FALSE FALSE FALSE
"11045" "t19944aep" FALSE FALSE FALSE FALSE
"11046" "t19945aep" FALSE FALSE FALSE FALSE
"11047" "t19946aep" FALSE FALSE FALSE FALSE
"11048" "t19947aep" FALSE FALSE FALSE FALSE
"11049" "t19948aep" FALSE FALSE FALSE FALSE
"11050" "t19949aep" FALSE FALSE FALSE FALSE
"11051" "t1994aep" FALSE FALSE FALSE FALSE
"11052" "t19950aep" FALSE FALSE FALSE FALSE
"11053" "t19951aep" FALSE FALSE FALSE FALSE
"11054" "t19952aep" FALSE FALSE FALSE FALSE
"11055" "t19953aep" FALSE FALSE FALSE FALSE
"11056" "t19954aep" FALSE FALSE FALSE FALSE
"11057" "t19955aep" FALSE FALSE FALSE FALSE
"11058" "t19956aep" FALSE FALSE FALSE FALSE
"11059" "t19957aep" FALSE FALSE FALSE FALSE
"11060" "t19958aep" FALSE FALSE FALSE FALSE
"11061" "t19959aep" FALSE FALSE FALSE FALSE
"11062" "t1995aep" FALSE FALSE FALSE FALSE
"11063" "t19960aep" FALSE FALSE FALSE FALSE
"11064" "t19961aep" FALSE FALSE FALSE FALSE
"11065" "t19962aep" FALSE FALSE FALSE FALSE
"11066" "t19963aep" FALSE FALSE FALSE FALSE
"11067" "t19964aep" FALSE FALSE FALSE FALSE
"11068" "t19965aep" FALSE FALSE FALSE FALSE
"11069" "t19966aep" FALSE FALSE FALSE FALSE
"11070" "t19967aep" FALSE FALSE FALSE FALSE
"11071" "t19968aep" FALSE FALSE FALSE FALSE
"11072" "t19969aep" FALSE FALSE FALSE FALSE
"11073" "t1996aep" FALSE FALSE FALSE FALSE
"11074" "t19970aep" FALSE FALSE FALSE FALSE
"11075" "t19971aep" FALSE FALSE FALSE FALSE
"11076" "t19972aep" FALSE FALSE FALSE FALSE
"11077" "t19973aep" FALSE FALSE FALSE FALSE
"11078" "t19974aep" FALSE FALSE FALSE FALSE
"11079" "t19975aep" FALSE FALSE FALSE FALSE
"11080" "t19976aep" FALSE FALSE FALSE FALSE
"11081" "t19977aep" FALSE FALSE FALSE FALSE
"11082" "t19978aep" FALSE FALSE FALSE FALSE
"11083" "t19979aep" FALSE FALSE FALSE FALSE
"11084" "t1997aep" FALSE FALSE FALSE FALSE
"11085" "t19980aep" FALSE FALSE FALSE FALSE
"11086" "t19981aep" FALSE FALSE FALSE FALSE
"11087" "t19982aep" FALSE FALSE FALSE FALSE
"11088" "t19983aep" FALSE FALSE FALSE FALSE
"11089" "t19984aep" FALSE FALSE FALSE FALSE
"11090" "t19985aep" FALSE FALSE FALSE FALSE
"11091" "t19986aep" FALSE FALSE FALSE FALSE
"11092" "t19987aep" FALSE FALSE FALSE FALSE
"11093" "t19988aep" FALSE FALSE FALSE FALSE
"11094" "t19989aep" FALSE FALSE FALSE FALSE
"11095" "t1998aep" FALSE FALSE FALSE FALSE
"11096" "t19990aep" FALSE FALSE FALSE FALSE
"11097" "t19991aep" FALSE FALSE FALSE FALSE
"11098" "t19992aep" FALSE FALSE FALSE FALSE
"11099" "t19993aep" FALSE FALSE FALSE FALSE
"11100" "t19994aep" FALSE FALSE FALSE FALSE
"11101" "t19995aep" FALSE FALSE FALSE FALSE
"11102" "t19996aep" FALSE FALSE FALSE FALSE
"11103" "t19997aep" FALSE FALSE FALSE FALSE
"11104" "t19998aep" FALSE FALSE FALSE FALSE
"11105" "t19999aep" FALSE FALSE FALSE FALSE
"11106" "t1999aep" FALSE FALSE FALSE FALSE
"11107" "t199aep" FALSE FALSE FALSE FALSE
"11108" "t19aep" FALSE FALSE FALSE FALSE
"11109" "t1aep" FALSE FALSE FALSE FALSE
"11110" "t20000aep" FALSE FALSE FALSE FALSE
"11111" "t20001aep" FALSE FALSE FALSE FALSE
"11112" "t20002aep" FALSE FALSE FALSE FALSE
"11113" "t20003aep" FALSE FALSE FALSE FALSE
"11114" "t20004aep" FALSE FALSE FALSE FALSE
"11115" "t20005aep" FALSE FALSE FALSE FALSE
"11116" "t20006aep" FALSE FALSE FALSE FALSE
"11117" "t20007aep" FALSE FALSE FALSE FALSE
"11118" "t20008aep" FALSE FALSE FALSE FALSE
"11119" "t20009aep" FALSE FALSE FALSE FALSE
"11120" "t2000aep" FALSE FALSE FALSE FALSE
"11121" "t20010aep" FALSE FALSE FALSE FALSE
"11122" "t20011aep" FALSE FALSE FALSE FALSE
"11123" "t20012aep" FALSE FALSE FALSE FALSE
"11124" "t20013aep" TRUE FALSE TRUE FALSE
"11125" "t20014aep" FALSE FALSE FALSE FALSE
"11126" "t20015aep" FALSE FALSE FALSE FALSE
"11127" "t20016aep" FALSE FALSE FALSE FALSE
"11128" "t20017aep" TRUE FALSE FALSE FALSE
"11129" "t20018aep" FALSE FALSE FALSE FALSE
"11130" "t20019aep" FALSE FALSE FALSE FALSE
"11131" "t2001aep" FALSE FALSE FALSE FALSE
"11132" "t20020aep" TRUE FALSE FALSE FALSE
"11133" "t20021aep" TRUE FALSE TRUE TRUE
"11134" "t20022aep" FALSE FALSE FALSE FALSE
"11135" "t20023aep" TRUE FALSE FALSE FALSE
"11136" "t20024aep" TRUE FALSE FALSE FALSE
"11137" "t20025aep" FALSE FALSE FALSE FALSE
"11138" "t20026aep" FALSE FALSE FALSE FALSE
"11139" "t20027aep" FALSE FALSE FALSE FALSE
"11140" "t20028aep" FALSE FALSE FALSE FALSE
"11141" "t20029aep" FALSE FALSE FALSE FALSE
"11142" "t2002aep" FALSE FALSE FALSE FALSE
"11143" "t20030aep" FALSE FALSE TRUE FALSE
"11144" "t20031aep" FALSE FALSE TRUE FALSE
"11145" "t20032aep" FALSE FALSE FALSE FALSE
"11146" "t20033aep" FALSE FALSE FALSE FALSE
"11147" "t20034aep" FALSE FALSE FALSE FALSE
"11148" "t20035aep" FALSE FALSE FALSE FALSE
"11149" "t20036aep" FALSE FALSE FALSE FALSE
"11150" "t20037aep" FALSE FALSE FALSE FALSE
"11151" "t20038aep" FALSE FALSE FALSE FALSE
"11152" "t20039aep" FALSE FALSE FALSE FALSE
"11153" "t2003aep" FALSE FALSE FALSE FALSE
"11154" "t20040aep" FALSE FALSE FALSE FALSE
"11155" "t20041aep" TRUE FALSE TRUE FALSE
"11156" "t20042aep" FALSE FALSE FALSE FALSE
"11157" "t20043aep" FALSE FALSE FALSE FALSE
"11158" "t20044aep" FALSE FALSE FALSE FALSE
"11159" "t20045aep" FALSE FALSE FALSE FALSE
"11160" "t20046aep" FALSE FALSE FALSE FALSE
"11161" "t20047aep" FALSE FALSE FALSE FALSE
"11162" "t20048aep" FALSE FALSE FALSE FALSE
"11163" "t20049aep" FALSE FALSE FALSE FALSE
"11164" "t2004aep" FALSE FALSE FALSE FALSE
"11165" "t20050aep" FALSE FALSE FALSE FALSE
"11166" "t20051aep" FALSE FALSE FALSE FALSE
"11167" "t20052aep" FALSE FALSE FALSE FALSE
"11168" "t20053aep" FALSE FALSE FALSE FALSE
"11169" "t20054aep" FALSE FALSE FALSE FALSE
"11170" "t20055aep" FALSE FALSE FALSE FALSE
"11171" "t20056aep" FALSE FALSE FALSE FALSE
"11172" "t20057aep" TRUE FALSE FALSE FALSE
"11173" "t20058aep" FALSE FALSE FALSE FALSE
"11174" "t20059aep" FALSE FALSE FALSE FALSE
"11175" "t2005aep" FALSE FALSE FALSE FALSE
"11176" "t20060aep" FALSE FALSE TRUE FALSE
"11177" "t20061aep" FALSE FALSE FALSE FALSE
"11178" "t20062aep" FALSE FALSE FALSE FALSE
"11179" "t20063aep" FALSE FALSE FALSE FALSE
"11180" "t20064aep" FALSE FALSE FALSE FALSE
"11181" "t20065aep" FALSE FALSE FALSE FALSE
"11182" "t20066aep" FALSE FALSE FALSE FALSE
"11183" "t20067aep" FALSE FALSE FALSE FALSE
"11184" "t20068aep" FALSE FALSE FALSE FALSE
"11185" "t20069aep" FALSE FALSE FALSE FALSE
"11186" "t2006aep" FALSE FALSE FALSE FALSE
"11187" "t20070aep" FALSE FALSE FALSE FALSE
"11188" "t20071aep" TRUE TRUE TRUE FALSE
"11189" "t20072aep" TRUE FALSE FALSE FALSE
"11190" "t20073aep" TRUE FALSE TRUE FALSE
"11191" "t20074aep" FALSE FALSE FALSE FALSE
"11192" "t20075aep" TRUE FALSE TRUE FALSE
"11193" "t20076aep" TRUE FALSE FALSE FALSE
"11194" "t20077aep" TRUE FALSE FALSE FALSE
"11195" "t20078aep" FALSE FALSE FALSE FALSE
"11196" "t20079aep" FALSE FALSE FALSE FALSE
"11197" "t2007aep" FALSE FALSE FALSE FALSE
"11198" "t20080aep" FALSE FALSE FALSE FALSE
"11199" "t20081aep" FALSE FALSE FALSE FALSE
"11200" "t20082aep" FALSE FALSE FALSE FALSE
"11201" "t20083aep" FALSE FALSE FALSE FALSE
"11202" "t20084aep" FALSE FALSE FALSE FALSE
"11203" "t20085aep" FALSE FALSE FALSE FALSE
"11204" "t20086aep" FALSE FALSE FALSE FALSE
"11205" "t20087aep" FALSE FALSE FALSE FALSE
"11206" "t20088aep" FALSE FALSE FALSE FALSE
"11207" "t20089aep" FALSE FALSE FALSE FALSE
"11208" "t2008aep" FALSE FALSE FALSE FALSE
"11209" "t20090aep" FALSE FALSE FALSE FALSE
"11210" "t20091aep" FALSE FALSE FALSE FALSE
"11211" "t20092aep" FALSE FALSE FALSE FALSE
"11212" "t20093aep" FALSE FALSE FALSE FALSE
"11213" "t20094aep" FALSE FALSE FALSE FALSE
"11214" "t20095aep" FALSE FALSE FALSE FALSE
"11215" "t20096aep" FALSE FALSE FALSE FALSE
"11216" "t20097aep" FALSE FALSE FALSE FALSE
"11217" "t20098aep" FALSE FALSE FALSE FALSE
"11218" "t20099aep" FALSE FALSE FALSE FALSE
"11219" "t2009aep" FALSE FALSE FALSE FALSE
"11220" "t200aep" FALSE FALSE FALSE FALSE
"11221" "t20100aep" FALSE FALSE FALSE FALSE
"11222" "t20101aep" FALSE FALSE FALSE FALSE
"11223" "t20102aep" FALSE FALSE FALSE FALSE
"11224" "t20103aep" FALSE FALSE FALSE FALSE
"11225" "t20104aep" FALSE FALSE FALSE FALSE
"11226" "t20105aep" FALSE FALSE FALSE FALSE
"11227" "t20106aep" FALSE FALSE FALSE FALSE
"11228" "t20107aep" FALSE FALSE FALSE FALSE
"11229" "t20108aep" FALSE FALSE FALSE FALSE
"11230" "t20109aep" FALSE FALSE FALSE FALSE
"11231" "t2010aep" FALSE FALSE FALSE FALSE
"11232" "t20110aep" FALSE FALSE FALSE FALSE
"11233" "t20111aep" FALSE FALSE FALSE FALSE
"11234" "t20112aep" FALSE FALSE FALSE FALSE
"11235" "t20113aep" FALSE FALSE FALSE FALSE
"11236" "t20114aep" FALSE FALSE FALSE FALSE
"11237" "t20115aep" FALSE FALSE FALSE FALSE
"11238" "t20116aep" FALSE FALSE FALSE FALSE
"11239" "t20117aep" FALSE FALSE FALSE FALSE
"11240" "t20118aep" FALSE FALSE FALSE FALSE
"11241" "t20119aep" FALSE FALSE FALSE FALSE
"11242" "t2011aep" FALSE FALSE FALSE FALSE
"11243" "t20120aep" FALSE FALSE FALSE FALSE
"11244" "t20121aep" FALSE FALSE FALSE FALSE
"11245" "t20122aep" FALSE FALSE FALSE FALSE
"11246" "t20123aep" TRUE FALSE TRUE FALSE
"11247" "t20124aep" FALSE FALSE FALSE FALSE
"11248" "t20125aep" FALSE FALSE FALSE FALSE
"11249" "t20126aep" FALSE FALSE FALSE FALSE
"11250" "t20127aep" FALSE FALSE FALSE FALSE
"11251" "t20128aep" FALSE FALSE FALSE FALSE
"11252" "t20129aep" FALSE FALSE FALSE FALSE
"11253" "t2012aep" FALSE FALSE FALSE FALSE
"11254" "t20130aep" FALSE FALSE FALSE FALSE
"11255" "t20131aep" FALSE FALSE FALSE FALSE
"11256" "t20132aep" FALSE FALSE FALSE FALSE
"11257" "t20133aep" FALSE FALSE FALSE FALSE
"11258" "t20134aep" FALSE FALSE FALSE FALSE
"11259" "t20135aep" TRUE FALSE FALSE FALSE
"11260" "t20136aep" FALSE FALSE FALSE FALSE
"11261" "t20137aep" FALSE FALSE FALSE FALSE
"11262" "t20138aep" FALSE FALSE FALSE FALSE
"11263" "t20139aep" FALSE FALSE FALSE FALSE
"11264" "t2013aep" FALSE FALSE FALSE FALSE
"11265" "t20140aep" FALSE FALSE FALSE FALSE
"11266" "t20141aep" FALSE FALSE FALSE FALSE
"11267" "t20142aep" FALSE FALSE FALSE FALSE
"11268" "t20143aep" FALSE FALSE FALSE FALSE
"11269" "t20144aep" FALSE FALSE FALSE FALSE
"11270" "t20145aep" FALSE FALSE FALSE FALSE
"11271" "t20146aep" FALSE FALSE FALSE FALSE
"11272" "t20147aep" FALSE FALSE FALSE FALSE
"11273" "t20148aep" FALSE FALSE FALSE FALSE
"11274" "t20149aep" FALSE FALSE FALSE FALSE
"11275" "t2014aep" FALSE FALSE FALSE FALSE
"11276" "t20150aep" FALSE FALSE FALSE FALSE
"11277" "t20151aep" FALSE FALSE FALSE FALSE
"11278" "t20152aep" FALSE FALSE FALSE FALSE
"11279" "t20153aep" FALSE FALSE FALSE FALSE
"11280" "t20154aep" FALSE FALSE FALSE FALSE
